,Number,Store,Adddress,Review_score,Review_counts,ID,Date,Review_text
786,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,알바업체믿고거름,2023.09.27.,"유명하대서 가봤다. 근데 다시는 안 갈 듯하다. 너무 느끼하다... 치즈 잘 못먹는 사람의 의견이니 참고하시길. 크림치즈 정말 좋아하면 더 맛있게 먹었을 듯. 베이글은 정말 쫄깃하다. 웨이팅도 맛은 있는데 굳이? 캐치테이블로 예약 걸어놓고 천천히 오는 거 추천! 
9시 예약걸고 11시에 들어가서 먹음. 픽업은 조금 더 빨리 걸린다고 함. 
토마토 로제 수프가 맛있다. 똠양꿍 맛? 약간 매콤.
쪽파 베이글도 맛있긴 함. 브릭레인도...
근데 둘 다 크림치즈가 많아서 난 쉽게 물렸다. 
내 생각에 지방에서 올라와도 그냥 9시에 걸어두고 서울 도착해서 가져가면 될 듯ㅋㅋㅋ"
787,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,보눈,2023.09.26.,따닥따닥 붙어서 먹는 게 베이글을 먹으러온건지 시장에 온건지
788,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,런치박스,2023.09.25.,"웨이팅이 아주 길었다면 '괜찮다' 정도였을 텐데 타이밍이 좋았는지 금방 들어가서 '맛있다'로.
빵순이는 아닌지라 엄청 맛있는 베이글이라곤 생각 못했음. 다만 종류가 다양해서 좋았고 연어크림치즈가 존맛임"
789,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,맛집을보면짖는야옹이,2023.09.24.,유명한만큼 맛은 있어요 웨이팅 시스템도 다행히 계속 그 근처에 있어야하는 것도 아니지만 가격이 좀 있고 평일 오전인데도 3시간 기다렸네요..🥲 그리고 유명한 거 치고 너무 좁아요 가게가
790,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,..,2023.09.24.,"맛은 있으나 주말 웨이팅을 생각하면 흠..
자리 변경 안되는 점이 제일 별로"
791,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,우희영,2023.09.24.,경험으로 방문해보기 좋은 곳이지만 웨이팅 변수가 너무 큼! 부드러워서 베이글은 맛있었다
792,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,이인선,2023.09.21.,10시반에걸어놓고1시10분에 빵을 받음 음료를들고있어서 입구옆나무상자위에 음료를 내려놨다 음료를들고 쟁반에 빵을집을수가없어서 직원이 두지마랜다 빵을집다보니 잠시음료를 내려놨다 다른직원이 또 두지마랜다 빵을계산하는데 또내려놨다 다른직원이 또 두지마랜다 또 어떤사람이 잠깐 구경한다니까 못들어가게한다 여기뭐야? 국정원이야?명품샵이야? 흉내는 냐면서 서비스질은 못배웠나봐 음료두는 트레이를 두던가 매장은좁아터지고 직원은 많고빵포장하는데 서있을곳도 없고 반만먹다 나가는사람도 많더만  빵먹을려고몇시간 기다리는손님생각은 조금만해라  다신안간다 워에 맛 가성비 친절 분위기 주차 왜있는데 하나주기도 아깝다 딱공장 분위기
793,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,stephi,2023.09.19.,최악. 진짜 하루 종일 대기하다가 5:30에 순서돼서 왔더니 품절이라고 함.
794,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,STAFF ONLY,2023.09.17.,기록용
795,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,박서형,2023.09.14.,정보 없음
796,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,전재완,2023.09.14.,정보 없음
797,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,🤹‍♂️,2023.09.13.,"존맛ㅋ 
웨이팅이쥼 힘들지만 이런 베이글은 ..,💙사릉해"
798,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,타일러,2023.09.12.,"무슨 서비스를 제공하길래 팁?ㅋㅋ
웃고간다"
799,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,민,2023.09.11.,잠봉뵈르 굿
800,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,밀크,2023.09.07.,진정한 베이글을 먹어본자는 알수있는 진실
801,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,SAIMEE,2023.09.05.,팁 받는다고 팁 박스 놨다가 여론 10@ 나니까 인테리어였다고 둘러대고 뺀 거 진짜 역겹긴함
802,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,비비디바비디부,2023.09.04.,"친구가 노래를 불러서 웨이팅해서 사가긴
했는데 주말에 오픈런해사 새벽여섯시
사십분? 쯤부터 기다렸어요 근데도 6번인… ㅋㅋㅋㅋㅋㅠㅠ그정도로 기다릴맛 절대 아니에요 먹어봤는데 그정도 맛 아니고 좀 실망했어요… ㅠㅠ솔직히.. 먹다가 별로라서 냉장고에 넣어놨는데 아무도 안먹어서 일년간 방치되어있었다는… 

근데
친구은 빵자체가 맛있대요 크림맛잇는게 아니라 참고하세요"
803,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,쩝쩝박사,2023.09.04.,맛은 괜찮은데 ㅎㅎ… 컨셉이 넘 과해요
804,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,no nick,2023.09.03.,"아직 안 가봤는데, 가서 영어로 주문해도 되나요?
미국식 영어라서 안 된다면 영국식 영어로 준비해 가겠습니다."
805,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,Wowwow,2023.09.02.,정보 없음
806,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,김나영,2023.09.01.,웨이팅 .. 안하고 싶어요.. 맛이 없어요
807,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,체스,2023.09.01.,정보 없음
808,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,.,2023.08.30.,한국같이 최저임금 보장하는데 팁을 받는다? 걸러야된다 그리고 알바가 일을 잘하면 사장이 보너스를 줘야지 왜 손님이 줘야하는건데? 가지가지한다
809,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,탐방중,2023.08.30.,가지가지하세요
810,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ㆍ,2023.08.29.,말해뭐해요 베이글맛집. 잠실점오픈해서 가보려구요
811,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,젊은 태양 라룰 영선,2023.08.29.,"노키즈존, 문법 다틀린 영어메뉴판, 초상권침해…말해뭐혀"
812,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,김정완,2023.08.27.,정말 갈수없는곳!
813,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,김병민,2023.08.27.,팁문화 절대사절.
814,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,김선우,2023.08.27.,그래도 맛있긴해요~
815,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,거를곳,2023.08.27.,정보 없음
816,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,좋빠가!,2023.08.27.,"런던이랑 베이글이랑 무슨상관이냐? 
팁이 영국꺼냐? ㅋㅋㅋㅋㅋ

에라이
베이글 만들어 팔자 - 기왕이면 있어보이게 영국좀 붙이고 - 외국은 팁아냐? 팁박스 놓고
어서오시게 호구들! 
에라이"
817,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,Daniel,2023.08.27.,"캐치테이블로 변경됨. / 포장,매장 원겨대기 따로
일요일 11:30에는 현장 줄서기로만 대기등록 가능했음============÷÷÷

3번 먹은 사람의 예약 팁

1. (주말기준) 7시 30분 -8시 10분 사이 테이블링 앱 원격줄서기를 노린다. (체크페이 등록 해야 예약가능)

2. 대기인원 1명당 1분 정도 기다리는 듯
   (내 앞 100명 = 1시간30분 대기

3. 포장과 매장식사 대기순번은 같음. ( 포장 따로 매장식사 따로 번호 받는 거 아님)

4. 매장 내 사람 바글바글해서 주말엔 사진찍기 힘듬.

5. 매장 내 자리 협소.
     맞은편 스벅 강추.

6. 가게주인은 귓볼 만지기를 좋아한다

7. 베이글 냉동보관 가능."
818,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ㅣ,2023.08.27.,"팁 박스 불법 입니다.

치우세요."
819,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,j,2023.08.27.,"한국사람이 한국이 차렸지만 모든 표시가 영어고
뉴욕베이글을 그대로 카피해서 팔지만 런던베이글이름으로 팔고 영국에는 팁문화가 없지만 미국을 그대로 따라해서 한국에서 불법인 팁박스를 두는 영국여왕을 사랑하는 한국 카페"
820,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,엠마멍,2023.08.26.,정보 없음
821,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,P97,2023.08.25.,인생 베이글입니다 전자레인지 돌려 먹으면 쫄깃쫄깃함 베이글 맛이 다양해서 좋아요ㅎㅎ근데 웨이팅 너무 심함ㅜㅜ
822,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,...,2023.08.25.,정보 없음
823,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,미쥬,2023.08.25.,팁ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이상한 문화 조장하지 마시고 한국에선 한국어로 표기나 하세요;
824,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,앤,2023.08.24.,정보 없음
825,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,.,2023.08.24.,팁이라니.....
826,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,리뷰조작싫어요,2023.08.24.,정보 없음
827,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,강석진,2023.08.24.,"저 팁 어차피 종업원들 주머니에 안들어감..... 
사장 주머니에 들어가지...."
828,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,맛도리,2023.08.24.,"시덥잖은 컨셉질, 이젠 팁까지 ㅋㅋ"
829,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,j,2023.08.24.,식품접객업소에서 소비자에게 팁을 요구하는 행위는 실제 가게에 부착된 가격이 소비자가 지불하는 최종가격이 아니라는 사실을 인정하는 것과 다름없어 식품위생법에 어긋난다.
830,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,김영준,2023.08.23.,"어디 한국에서 팁을 받으려고 하는거냐
별 시덥잖은.."
831,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,권순용,2023.08.23.,정보 없음
832,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,맛집폴더 구독해주세용,2023.08.23.,정보 없음
833,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,방화동조피디,2023.08.23.,"팁은 개뿔이. 직원 월급은 니들이 챙겨주세요 주접떨지
말고"
834,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,Tupper,2023.08.23.,온 사방에 잘 하지도 못하는 영어 덕지덕지 붙여놓고 또 뭐? Tips! If you like our bagel:)   진짜 ♪♪♬들 주접떠느라 수고가 많다
835,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,.,2023.08.23.,정보 없음
836,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,맛집만갈래,2023.08.23.,머이딴 ♪♬♪같은곳이 다있짘ㅋㅋㅋ 이상한건 다따라하넼ㅋㅋㅋㅋ
837,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,냐응,2023.08.23.,팁드립니다 별1개의 팁
838,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,논평가,2023.08.23.,괜히 나대다 욕먹지마세요 한국 정서를 이렇게 모르시나
839,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,맛집게이터,2023.08.23.,정보 없음
840,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,안주가마리,2023.08.23.,굳이 이정도까지도 갈곳이 아닌데 팁까지??
841,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,조준연,2023.08.23.,직원팁은 사장이 주자..
842,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,집으로,2023.08.23.,"노키즈존
English only menu (근데 소통은 한국어만 가능)
전화 없음 
인스타만 가능 (영어 문법 지적하면 블락 당함)
사장이 가져가는 Tips! <- new"
843,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,가자,2023.08.22.,참고로 베이글이 얼마나 건강에 안좋은지 알고들 먹는건가?
844,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,P¡,2023.08.22.,런던에 서울스시 차려놓고 나서 윤석열굿츠 파는 느낌입니다.
845,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,횻,2023.08.22.,"한국 토종카페에, 영국식이름,  미국 베이글, 미국식 팁박스, 영국여왕이랑 영어 덕지덕지 바른 근본도 없는 이런 카페도 문제지만 좋다고 가는 인간들도 문제, 수요가 있으니 공급이 있지"
846,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,류근,2023.08.22.,♩♪♩~한다 진짜ㅋ
847,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,park,2023.08.22.,대기시간이 아깝다
848,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ㅣ,2023.08.22.,정보 없음
849,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,파커,2023.08.22.,베이글은 쫄깃하고 진짜 맛있음 조금 비싸고 붐벼서 구매가 어렵다는게 단점
850,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,2010326,2023.08.22.,"한국인들에게 유명하다는, 일본에서 중국인이 장사하는 피자집 같은 느낌"
851,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ㅇㅇ,2023.08.22.,"베이글 맛 궁금하다. 근데 사장님 팁박스 치우는 게 좋을 거예요. 일단 런던에선 팁 박스 문화 자체가 없고, 우리나라에선 불법입니다. 팁가격이든 음식가격이든 법적으로 영수증에 모두 표시해야하거든요. 그러니 뻘짓 컨셉으로 괜한 이상한 문화 들고 오지 말고, 베이글만 잘 만들어서 파세요. 사람들이 맛있다고 하니 그거에만 집중하면 더 대박나실듯"
852,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,김상우,2023.08.22.,팁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한국사람이면 한국사람처럼 장사합시다
853,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,내마음속별로★,2023.08.22.,정보 없음
854,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,초코송이,2023.08.22.,정보 없음
855,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,lim,2023.08.22.,정보 없음
856,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,미꾸라지,2023.08.22.,팁박스 시러용 애초에 영국은 팁문화가 주류도 아닌데 ㅋㅋㅋㅋㅋㅋ
857,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,.,2023.08.22.,영국 은 팁 없어요  베이글은 애초 뉴욕에서 기원함..모든 메뉴 다 영어 ㅋㅋㅋ 그게 멋인줄 암.
858,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ㅇㅇ,2023.08.22.,한국에서 팁 박스 ??? 영국은 팁 문화도 없는데 도대체 팁 박스를 왜 만들어둔거임 ? 생각이란걸 하고 장사하세요
859,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,크레티안,2023.08.22.,"근본도없는 베이글 빵가게
영국과는 아무런 연관도 없는 국산토종빵가게
근데 죄다 영어로 써놓고선 미국식팁까지 요구하는 한국 미국 영국의 끔찍한 혼종"
860,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,훈,2023.08.22.,음식 장사 한다는 사람이 식품위생법으로 불법인 팁을 받으려고 하는거 자체가 기본이 안됐다는 거임. 거기다 빵이 쇼케이스는 커녕 덜렁 바구니에 팔릴때 까지 방치?? 파리나 해충 심하면 바퀴의 영역표시 및 교미의 결정체 장소일 확률 높을텐데??ㅋㅋㅋㅋ
861,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,edi,2023.08.22.,정보 없음
862,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,달,2023.08.22.,정보 없음
863,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,.,2023.08.21.,정보 없음
864,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,is,2023.08.21.,정보 없음
865,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,강민기,2023.08.21.,정보 없음
866,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,skin bracer,2023.08.21.,정보 없음
867,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,허겁지겁! 허겁지겁!,2023.08.21.,노키즈존에 메뉴 전부 영어에 상품 진열은 비위생적에다가 팁박스까지 뭐 하나 제대로 된 게 없는 듯
868,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,치비사루,2023.08.21.,팁박스 어이 없네. 외국인이 찾는단 변명도 얼척 없음. 그냥 안받는다고 하면 되는걸 굳이굳이.
869,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,포돌이,2023.08.21.,팁 문화 out
870,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,태양빛,2023.08.21.,한국에서 한국어 놔두고 영어질. 팁 강요까지
871,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,먹킷리스트,2023.08.21.,팁 요구 안하는 코끼리가 더 맛있어요
872,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,이주현,2023.08.21.,팁으로 인하여 우리나라장사하시는분들을 더 지옥으로만드는 가계
873,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ㄷ,2023.08.21.,팁같은소리
874,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,.,2023.08.21.,팁 ㅋㅋ
875,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,cheyenneblu...,2023.08.21.,국세청 신고 국번없이 126
876,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,🎀행복하세요🎀,2023.08.21.,정보 없음
877,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,후기비공개=평점알바,2023.08.21.,거지같은 팁문화 out 한국에서 발도 못붙이게 해야함
878,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,KIM,2023.08.21.,정보 없음
879,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,후기쓰는계정,2023.08.21.,"쓸데없이 영어 씀 (예) 123번 계세요?를 넘버 원투쓰리 계세요? 이럼ㅋㅋ) 
사람 너무 많음 아침에 미리 예약하고 갔는데도 4시간 기다렸습니다 
근데 연예인들은 협찬받아서 걍 바로바로 먹더라고요 부럽다^^ 맛있긴 엄청 맛있음..

+ 팁 받음

+ 지어낸 거 아닙니다! 외국인 때문에 영어 쓸 수도 있죠 근데 제가 살면서 외국인 많은 곳 안 가봤겠나요? 인테리어, 메뉴판, 주의문 다 영어^^ 지금은 노키즈존 아니라 하네요!"
880,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,.,2023.08.21.,서비스 하는 것도 없이 팁 요구하는 것도 웃기고 팁문화는 런던이랑 상관도 없는데 뭔 짬뽕 가게인지 모르겠음..맛도 ㅋㄲㄹ 베이글이 더 맛있어요
881,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,냉정한평가자,2023.08.21.,키오스크 앞에서 외국인들이 5분이상 잡아먹음..땡볕에 줄서는데..직원들이 외국인에게 안내 해줄 필요가 있을듯.. 수기가 더 빠를듯...
882,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,솔직리뷰,2023.08.21.,정보 없음
883,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,맛집찾기최강자,2023.08.20.,"팁박스 만들려면 알바들은 최저시급 이하로 받고
앞으론 베이글 너네가 담아주고 사람들 기다리는 자리도 만들고 우리가 부르기도전에 눈치로 후다닥 달랴오시오 ㅋㅋ 그게 서비스 아닌가
지금은 우리가 받는 서비스 하나도 없잖아"
884,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,x,2023.08.20.,..?
885,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,deborah,2023.08.20.,tip box 식품위생법 위반
886,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,릴룰랠룰,2023.08.19.,ㅋㅋㅋㅋㅋ영국도 안받는 팁을 받죠?
887,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,후기제공 안하면 구글...,2023.08.19.,정보 없음
888,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ssong,2023.08.19.,팁박스.... 미친건가?
889,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,ㅎㅎ,2023.08.19.,"한글 미기재
팁 문화 선두주자"
890,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,한경수,2023.08.19.,정보 없음
891,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,그냥이,2023.08.19.,식약청(최종가격표시)과 국세청(부가세)을 원하는 곳
892,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,기린,2023.08.19.,정보 없음
893,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,g,2023.08.19.,정보 없음
894,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,아들이삼,2023.08.19.,팁 문화의 선도자들 ㅋㅋㅋㅋㅋㅋㅋ
895,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,-,2023.08.19.,정보 없음
896,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,💤,2023.08.18.,개인적으로 빵이 퍽퍽하고 맛없었어요ㅠ
897,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,야옹,2023.08.18.,여기가 런던에서도 안 받는 팁을 받는다는 안국점인가요?
898,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,이주희,2023.08.18.,식약처랑 국세청이 함박웃음지으며 방문할듯요.
899,5,런던베이글뮤지엄 안국점,서울 종로구 북촌로4길 20 연화빌딩 1층 (계동),3.0,606.0,이지현,2023.08.15.,"런던베이글에서 파는 베이글 다 맛있어요😆 단언컨데 제 평생 먹은 베이글 중 이곳 베이글이 제일 맛있습니다😊 가격과 웨이팅은 비추지만 맛은 인정이요👍자주 사먹는 베이글은 플레인이랑 포테이토, 대파크림류인데 다른 베이글들도 맛나요❤️"
