,Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
477,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,구이구,2023.09.29.,달지않고 녹차시트가 담백!,2024-04-07 - 03:28:56
478,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,꼬메리,2023.09.07.,정보 없음,2024-04-07 - 03:29:15
479,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,•_•,2023.08.03.,맛있어요 ㅎㅎ 직원분들 친절하십니다.,2024-04-07 - 03:29:29
480,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,범고래,2023.07.13.,어머니 초코케잌찐러버신대 여기가 제일 최고래요ㅋ 참고로 출처 말씀드리기전임!,2024-04-07 - 03:29:42
481,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,ㅋㅋㅋㅋ,2023.06.11.,이상하게 식빵이 제일 맛있고. 케이크류 가격대비 애매하당.. 하지만 다쿠아즈는 맛있다!,2024-04-07 - 03:29:55
482,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,ㅇㅎㅎ,2023.05.30.,호텔안에 있는 베이커리이다보니 가격이 좀 사악하긴 하지만 여기 밀풰유랑 다쿠아즈 참 맛있습니다ㅎㅎ,2024-04-07 - 03:30:08
483,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,기미,2023.05.30.,케이크보다는 다쿠아즈 맛집인것같아요!,2024-04-07 - 03:30:22
484,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,보스베이비,2023.04.24.,너무 맛있다 말해뭐해,2024-04-07 - 03:30:35
485,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,찬뚱,2023.02.08.,"여기 케이크 먹은 뒤로는 여기케이크만 먹어용
크림이 어쩜 이리 적절히 달달한지! 최고><",2024-04-07 - 03:30:48
486,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,코랴,2023.01.21.,딸기케잌+망고케잌💯,2024-04-07 - 03:31:01
487,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,너구리,2022.10.24.,밤파운드 선물로 받아 넘 맛있게 먹고 검색해 들어와봅니다.,2024-04-07 - 03:31:15
488,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,.,2022.10.23.,정보 없음,2024-04-07 - 03:31:34
489,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,꿀꿀,2022.09.19.,정보 없음,2024-04-07 - 03:31:54
490,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,🌸emily🌸,2022.08.08.,빵이라면 여기!!!!,2024-04-07 - 03:32:08
491,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,묭묭,2022.08.01.,산딸기 다쿠와즈랑 마카롱도 맛있고 아이스크림 바로 된 초콜렛도 맛있어요,2024-04-07 - 03:32:21
492,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,민,2022.06.27.,딸기케이크맛있음,2024-04-07 - 03:32:34
493,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,mpk,2022.02.13.,바스크치즈케이크 역대급이에요,2024-04-07 - 03:32:47
494,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,말티쥬,2022.02.10.,특색 있는 맛은 아니지만 정석 레시피의 느낌이고 클래식하게 맛있어용 개인적으로 튀는 맛을 그리 선호하진 않아서 참 좋아하는 곳입니다 ㅎㅎ,2024-04-07 - 03:33:00
495,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,얌이,2022.01.29.,내 사랑...처음 먹었던 그 날을 잊지 못한다.,2024-04-07 - 03:33:14
496,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,솔직해,2022.01.05.,케이크 진짜 맛있어요,2024-04-07 - 03:33:27
497,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,앙영,2022.01.05.,"딸기쇼트 최고다 최고
롯데쇼트보다 맛있었음
상자 여는데 딸기향 나는 게 환상",2024-04-07 - 03:33:40
498,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,*,2021.10.30.,기본 생크림케이크 맛있어요,2024-04-07 - 03:33:53
499,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,츄파,2021.10.20.,정보 없음,2024-04-07 - 03:34:13
500,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,brickskippe...,2021.07.25.,"내가 먹은빵은 카레빵이랑 치즈브래드, 바게트빵이었다.
여기 평가가 왜 좋은건지 전혀 이해할 수 없는 맛
편의점 빵보다 맛없는빵
오백원이여도 안 사먹을맛",2024-04-07 - 03:34:27
501,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,MJay Ko 고 민...,2021.05.10.,"Mango or Strawberry Cake & 
other Dessert",2024-04-07 - 03:34:40
502,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,🤤,2021.03.21.,"마카롱 다쿠아즈 진짜 존맛
개인적으로 뚱카룽보다 패스트리부티크가 훨 맛있음.. 그렇게 비싼 것도 아니라 선물용으로 강추",2024-04-07 - 03:34:53
503,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,colde,2021.01.04.,"저번에는 망고케이크 삐뚤어져있더니만 (제대로 확인못한 내잘못도 있음 + 어쨌든 바꿔주심) 이번 크리스마스 딸기케이크는 정말 실망이에요. 크리스마스라고 딸기도 위에 데코용으로 2/3올려주지 않나, 인스타로 다른 케이크들 보니깐 제 케이크보다 딸기 더 올라가있던데요? 제꺼는 딸기 반으로 잘라서 데코해주더니만 랜덤도아니고 이건 좀 아니지않나요 

정말 천국의 맛인데 이럴때마다 기분이 찜찜해요",2024-04-07 - 03:35:06
504,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,디오박,2020.11.03.,우리나라에서 케이크 제일 맛있음. 근데 생크림케이크 안에 꼭 과일 들어간 거로 사세요 아니면 넘 심심함. 겉에만 과일 좀 있고 안에는 시트랑 크림밖에 없는거 있는데 그거는 좀 별로. 호두튀긴거 맛있고 다쿠아즈랑 그냥 다맛있음,2024-04-07 - 03:35:20
505,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,김목인,2020.07.12.,마카롱 다쿠아즈 쿠키같은 구움과자가 훌륭하다. 케이크는 최상은 아니지만 괜찮은 편,2024-04-07 - 03:35:33
506,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,130억,2020.05.08.,밍켁 최고@    돈 많이 벌어야겠다. 이번 주다!,2024-04-07 - 03:35:46
507,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,여자가바앙,2020.03.30.,딸기가 넘칠듯이 들어있었어요!!ㅎㅎㅎ 시트도 촉촉하고 크림도 부드러워서 행복하게 먹었습니다^___^,2024-04-07 - 03:35:59
508,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,김선재,2020.01.26.,정보 없음,2024-04-07 - 03:36:19
509,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,리리,2019.12.09.,정보 없음,2024-04-07 - 03:36:39
510,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,ㅇㅇㅇ,2019.09.11.,"거를 빵이 없다
당신이 돈만 있다면",2024-04-07 - 03:36:52
511,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,봄밤,2019.07.15.,"제주산 애플망고가 듬뿍 들어간 망고케익!!
그리고 들를 때마다 한 개씩 먹는 내 사랑 다쿠아즈!",2024-04-07 - 03:37:05
512,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,쪼이,2019.06.22.,케이크 넘 맛나요ㅠ_ㅠ 이번 생일도 성공입니다,2024-04-07 - 03:37:19
513,Kakao,5,서울신라호텔 패스트리부티크,서울 중구 동호로 249 1층 (장충동2가),서울 중구,4.7,43.0,블블,2016.03.09.,"신라호텔 델리 케이크 ㅋㅋ
아웅 마시떠",2024-04-07 - 03:37:32
514,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,🧋,2024.04.02.,약과까눌레 많이많이 달아요…….,2024-04-07 - 03:38:25
515,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,진짜별로인곳만귀찮아도...,2024.01.21.,정보 없음,2024-04-07 - 03:38:45
516,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,lllllllllll...,2024.01.21.,정보 없음,2024-04-07 - 03:39:05
517,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,21478483,2023.12.10.,"무화과 스콘 먹었는데
좀 많이 별로임
구움과자 좋아해서 집 근처에 맛집 생겼대서 기대했는데… 흠… 이것은 스콘인가 쿠키인가 비스코티인가 의도한게 아니라 그냥 구울줄을 모르는 느낌임. 겉은 딱딱하고 안은 촉촉…이 아니라 그냥 덩어리짐. 스콘먹고 입천장이 다 까짐… 균일하게 딱딱한게 아니라 귀퉁이 부분 무화과 섞인 부분 그냥 딱딱함. 다른 파운트 케익같은거도 비주얼이 영 이니라 안샀는데 그냥 밀가루 버터만 조물조물해서 구우면 끝이 아닐텐데 좀… 많이 아쉬움",2024-04-07 - 03:39:18
518,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,fred,2023.09.25.,스콘이 맛있는데 가격이 아주 비싸지는 않아요. 내부 자리는 많지 않아요.,2024-04-07 - 03:39:31
519,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,d,2023.08.14.,까눌레가 너무 달긴하지만 사장님이 잘생기고 친절해요,2024-04-07 - 03:39:44
520,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,달코기,2023.06.16.,스콘 왜이렇게 맛있나요••,2024-04-07 - 03:39:58
521,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,mingmingeat,2023.05.18.,"맛도리 순위
솔티초코파운드 > 코코넛스콘 > 초코칩스콘 > 약과까눌레",2024-04-07 - 03:40:11
522,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,김희선,2023.05.16.,"약과까눌레 먹어봤는데 일단 굉장히 부드러워요
식감 호불호 있을거 같아요,,,",2024-04-07 - 03:40:24
523,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,멍잉양먕,2023.04.23.,"줄서있길래 기대했는데 내입에는 그냥그럼

스콘 4700원 주고 먹을맛은 아닌데
약과 까눌레도",2024-04-07 - 03:40:37
524,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,은진,2023.04.17.,정보 없음,2024-04-07 - 03:40:57
525,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,870624,2023.04.10.,정보 없음,2024-04-07 - 03:41:17
526,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,fun21,2023.02.28.,"This place is so good. Best iced oat latte I have ever had. The person who took my order noticed I didn’t speak Korean that well and spoke to me in English which was really nice 😊. Their Jamon Scone is delicious (I added an egg back at home which was the perfect addition). I highly recommend you visit!

P.S. It’s a bit tiny for dining in so take that into account if you plan to eat there.",2024-04-07 - 03:41:30
527,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,ㅇㅇ,2023.01.31.,앙버터 존맛,2024-04-07 - 03:41:43
528,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,✔,2023.01.28.,스콘은 너무 뻑뻑하고 커피는 편의점커피 맛이었어요 ㅜㅜ..,2024-04-07 - 03:41:57
529,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,Sun,2023.01.17.,정보 없음,2024-04-07 - 03:42:17
530,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,ozu,2022.12.20.,정보 없음,2024-04-07 - 03:42:36
531,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,Kwon,2022.12.04.,정보 없음,2024-04-07 - 03:42:57
532,Kakao,6,청킴제과,서울 중구 동호로10길 7 1층 (신당동),서울 중구,3.8,19.0,K,2022.10.30.,"직접만든 빵 맛있네요~

스콘이 특히 맛있었어요",2024-04-07 - 03:43:10
533,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,강좐 - Jiwan ...,2024.03.30.,"10시30분 도착- 30분 웨이팅.... 제 앞에서 품절 ... 구매 못함.
방송이후 사람이 많아진거 같은데 수량 잘 조절하서 파세요- 뻔히 사람들 줄 엄청 서 있는데 한 사람당 수량 제한 안하고 파는건 이해가 안되네요- 30분 줄 서고 제 앞앞 사람은 7개나 사서 저한테서 딱 끊겼습니다.
사람이 많으면 1인당 구매수를 수량 제한을 하든가- 많이 만들던가- 예약제로 하든가 하세요-

가게도 작아보이던데 어차피 많이 못 만드는거 압니다. 생산 개수를 말할게 아니라.... 1인당 구매개수를 조절해야지.... 아니면 수량 안될거 같으면 미리 줄을 끊어버리던가..... 에휴..... 어차피 다신 안 갈거니 장사 잘하세요....",2024-04-07 - 03:44:10
534,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,언제나청춘,2024.03.25.,전반적으로 무난하게 먹을 수 있는 베이글로 런던 베이글 뮤지엄처럼 빵 자체에서 느껴지는 풍미는 조금 약합니다. 쫄깃하고 바삭한 담백한 맛은 확실하게 구축을 하고 있지만 촉촉한 그 느낌과 빵 자체에서 느껴지는 풍미는 개선이 필요해 보입니다,2024-04-07 - 03:44:23
535,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,안주연,2024.03.25.,정보 없음,2024-04-07 - 03:44:43
536,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,요미요미,2024.03.22.,"사장님 친절하시고 가게도 깔끔합니다
베이글이 제 스타일은 아니었어요 베이글만 구워먹는거 좋아하는데 약간...밀 냄새가 난다고 해야하나..그렇더라구요",2024-04-07 - 03:44:56
537,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,냥,2024.02.05.,"가야지 생각하다가 드뎌 가봤어요
에그랑 통밀이랑 대파크림치즈 먹었는데
사실 크림치즈가 필요없을정도로 맛있어요…
촉촉하고 씹을수록 달달고소해요
크림치즈는 치즈대로 맛있지만 같이먹으니 맛난 베이글이 아까와요 참크래커랑 먹을게요 싸장님
다이어트 끝나면 종류별로 쟁일래여!!",2024-04-07 - 03:45:09
538,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,킁,2024.02.05.,정보 없음,2024-04-07 - 03:45:29
539,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,봉봉,2024.02.04.,"베이글 안 떨어지고 먹는 사람이라 오픈 후 몇 차례 가봄.
무난한 베이글 종류에 무난한 크림치즈 구성.
갈 때마다 미니베이글(?)은 품절.
아쉬웠던 점은 너무 무난함. 물론 이게 장점일 순 있으나 개인적으로 이동네에서 살아남으려면 한끗 포인트가 부족하다고 봄.

1. 크림치즈가 너무 묽음.
2. 베이글이 쫀득/폭신함이 덜함.
(이게 컨셉이라면 크림치즈와의 조합이...)
3. 1,2번의 이유로 크림치즈가 베이글이 착 붙지않고 줄줄 흐름. 재방문을 고민할 정도였음.
4. 미니베이글 세트를 많이 구비해 놓는 게 첫 방문 손님이 고를 수 있는 베스트 초이스 같은데, 기본보다 많이 만들면 좋겠음. 작은거 먹어보고 큰거 사는 느낌으로..
4-1. 미니베이글 종류가 좀 많고, 한정맛이 있으면 좋겠음. 이름이 베카롱인데 미니베이글이 잘 없네..? 미니베이글은 큰 베이글이랑 다르게 10종류 이상으로 다양한 맛 만들어서 세트로 팔면 좋겠음. (이벤트성으로 신박한 메뉴도 괜찮을듯..고수베이글 이런거)
5. 가게이름에 엿보이는 마카롱 느낌나는 크림치즈필링이나 고명이 많이 든 베이글, 또는 좀 뚱뚱하다 싶은 비주얼의 베이글이 있었으면 좋겠음.
6. 5의 이유로 사진 찍고 싶은 비주얼이 없음. 크림치즈에 베이컨 청양고추가 들어간다면 진열된 크림치즈 위에 베이컨 청양고추를 좀 더 뿌려놓거나, 큼직하게 잘라서 식감에 재미를 주거나 했으면 좋겠음. 개인적으론 오레오맛이나 황치즈맛 크림치즈가 있으면 전체 떼샷을 찍을 때 색감적으로 예쁨. (물론 맛도 있음)
이거 하나때문에라도 꼭 가야겠다! 하는 맛의 크림치즈가 없어서 이것때문에 결정적으로 리뷰를 남기게 됨.(갠적으로 베카롱 컨셉상 마더*러,니*버* 크림치즈 비주얼을 참고하면 좋을듯)

집에서 멀지 않은 곳이라 몇 번이고 가서 이런저런 조합으로 먹어봤으나 만족도보다는 아쉬움이 너무 컸음. 특히 가게 이름으로 충분히 컨셉 잘 잡을 수 있는데 그걸 사용 안 하는 것 같아서 더더욱..",2024-04-07 - 03:45:42
540,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,AlbertRo,2024.01.27.,"뉴욕에서 20년살고 한국에 왔습니다 뉴욕에서 아침에 즐겨 먹던 커피와 베이글이 항상 생각이 나는대요 베카롱 베이글은 고향에서 먹던 그때 베이글 맛이 느껴집니다 한국에서도 뉴욕에서 먹던 그 감정을 느끼게 될 지는 상상도 못 했습니다 심지어 맛도 미국에서 베이글 맛집보다 더 맛있는 거 같습니다 한국에서 뉴욕의 감성을 느끼시고 싶으신 분들은 베카롱 베이글을 추천해 드립니다 훈제연어 샌드위치를 특히 추천해 드리고 작은 사이즈의 마카롱, 베카롱 베이글도 꼭 드셔 보시기 바랍니다 사장님이 친절하셔서 서비스도 가끔씩 주시고 마음이 너무 편해요 대박 나시길 바랍니다 ^^",2024-04-07 - 03:45:56
541,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,랑차,2024.01.27.,"사장님 부부가 정말 친절하시고 밝은 분위기 덕에 다시 방문하고싶은곳이에요 
베이글도 완전 맛있어요",2024-04-07 - 03:46:09
542,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,먹고마시고,2024.01.02.,너무 맛있는 베이글과 친절한 사장님들이 계신 곳👍,2024-04-07 - 03:46:22
543,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,주,2023.08.13.,"베이글쫀득하고맛있네요
쏠트베이글에대파크림치즈
라떼랑먹으니꿀맛이네요",2024-04-07 - 03:46:35
544,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,lm7989,2023.07.22.,"조용한 곳에 있는 베이글 식당

부담 안 가는 건강한 맛

가격도 적당해요",2024-04-07 - 03:46:49
545,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,노형주민,2023.05.26.,"다섯번 이상 방문한 것 같아요
베이글 너무 맛있어요 그리고 베이글집 답게(?) 아침 일찍 오픈하시는게 너무너무 좋아요🤍 저는 이호 살지만 가끔 베이글사러 오픈런합니다 단점은 한번에 너무 많이 먹게된다는.. 쭉쭉 들어가요 ㅎㅎㅎㅎㅎ존맛탱",2024-04-07 - 03:47:02
546,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,멍미,2023.04.17.,빵을 안좋아해서 먹어보지 않다가 우연히 선물받아서 먹어봤는데 오~자극적이지 않고 맛있더라구요~ 주말마다 사러갑니다 ㅎㅎ사장님 두분다 넘나 친절하심~^^,2024-04-07 - 03:47:15
547,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,진,2023.02.09.,베이글이 맛있고 사장님들도 무척 친절하세요😆👍,2024-04-07 - 03:47:28
548,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,헬렌이,2022.10.08.,웬만해서 리뷰 올리지 않는데 뉴욕에서 먹었던 베이글 맛이랑 샌드위치 맛이랑 똑같아서 감동!!!! 집이랑 거리가 좀 있어 맨날 갈수 없으니 잔뜩 사서 냉동고에 쟁여뒀다가 하나씩 꺼내 먹어야징,2024-04-07 - 03:47:42
549,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,#도슐랭,2022.09.18.,#제주도슐랭 👍 groundbean_ddochi,2024-04-07 - 03:47:55
550,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,배윤성,2022.02.15.,베이글도 다 맛있지만 특히 양념돼지고기 샌드위치 최고!!,2024-04-07 - 03:48:08
551,Kakao,7,베카롱베이글,서울 중구 다산로42길 49 101호 (신당동),서울 중구,4.5,19.0,rs0723,2022.02.01.,"에브리띵 베이글에 바질페스토 크림 치즈 맛있었어요. 베이글 샌드위치도 좋았습니다. 두 종류 모두 주문해보았는데, 치킨은 제가 생각한 그릴드 치킨의 느낌은 아니었지만 부드러운 게 신선한 재료들과 잘 어울렸고 마리네이티드 포크는 소스랑 잘 어우러져 정말 맛있게 먹었네요.",2024-04-07 - 03:48:21
552,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,쓰고싶을때만쓰는리뷰 ...,2024.03.11.,밀푀유맛집,2024-04-07 - 03:49:41
553,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,김요정,2024.02.04.,여기 밀푀유 맛없다는 사람이랑 상종하기 싫어지는 맛 광화문 오면 무조건 오뗄두스…..,2024-04-07 - 03:49:54
554,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,ㅇㅈㅎ,2024.01.29.,"오뗄두스 휘낭시에 괜찮고 크렘당쥬 케이크 있어서 좋음
다만 품절이거나 없는 날도 있어서 아쉬움
밀푀유나 다른 케이크는 별로 맛없었음
오직 크렘당쥬만 보고 가는 곳
상큼 달달하고 부드럽게 녹아내리는 케이크
크렘당쥬 있으면 꼭 드셔보시길 추천드립니다",2024-04-07 - 03:50:08
555,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,what,2023.12.23.,"너무 맛있어요! 집앞에 있었으면 좋겠네요ㅠㅠ
빵류도 맛있는데 디저트류도 다 맛있어요.",2024-04-07 - 03:50:21
556,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,오리유중,2023.07.09.,밀푀유가 맛있고 직원분이 친절해요,2024-04-07 - 03:50:34
557,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,오시노코,2023.07.08.,생일에 친구가 포장해줬는데 너무 맛있었어요ㅠㅠ 밀푀유...👍👍👍👍👍,2024-04-07 - 03:50:47
558,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,나다,2023.04.13.,정보 없음,2024-04-07 - 03:51:07
559,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,음,2023.01.17.,정보 없음,2024-04-07 - 03:51:27
560,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,냠냠뇸,2022.10.23.,퀸아망 맛있어요!,2024-04-07 - 03:51:40
561,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,쓰담쓰담,2022.08.29.,"sfc 몰 자체가 어둑어둑해서 조용히 커피마시기 좋은것같아요
애끌레어가 진짜 맛있어요 ㅎㅎ
가성비는 좀.. ㅎ",2024-04-07 - 03:51:54
562,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,강민서,2022.07.10.,정보 없음,2024-04-07 - 03:52:14
563,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,h,2022.07.07.,"애정했던. 오뗄듀스인데. 
팬데믹 때문에 2년 안왔더니티팟은 없어지고 마르코폴로티는 차받침를 밀풰이유에 넘겨주고 초라한 모습이다. 밀풰이유도 장마철이라 그런가 바싹거리지도 않고 크림은 겉이 조금 말라있다   시그니쳐가 이러하니… 무척 아쉽다.",2024-04-07 - 03:52:27
564,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,Steeven,2022.06.26.,Open early and has fresh breakfast food.,2024-04-07 - 03:52:40
565,Kakao,8,오뗄두스 SFC점,서울 중구 세종대로 136 서울파이낸스센터 지하2층 (태평로1가),서울 중구,3.5,60.0,iffy,2022.06.12.,다 맛있고 직원분들 친절하셔요,2024-04-07 - 03:52:53
