,Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
105,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,단아,2021.09.14.,인테리어가 좀 올드 한듯해서 지나다녀도 안들어갔는데 오늘 처음 아침에 가서 식빵 바게트 종류 일찍부터 종류별 베이킹 된거 보고 깜놀.. 참 부지런 하시구나… 빵속 보고 두번 깜놀… 크랜베리가 계속 나옴… 너무 행복.. 겉바속촉 바게트 사오자마자 클리어 했네요.. 다음엔 다른것도 다 사먹어 봐야겠어요… 이동네 빵집은 앞으로 여기로.. 퀄리티 있는 빵…빵맛은 올드하지 않고 맛있어요…,2024-04-06 - 17:26:34
107,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,onee,2021.05.10.,평점보고 안양에서 찾아갔는데 안양 동네 식빵집보다 훨씬 별로네요..치즈식빵 구입했는데 치즈가 위에만 있고 식빵도 그닥 촉촉하지 않아요...갈릭바게트도 쏘소고 다른빵들도 그냥 그래요...찾아가서 사 먹을 맛은 아니에요,2024-04-06 - 17:27:23
108,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,자유,2021.05.04.,동네의 강자. 감자빵좀 부활시켜주셨으면 좋겠음,2024-04-06 - 17:27:43
109,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,ㅇㅅㅇ,2021.04.16.,좋은 재료만 사용하시니 믿고 먹을 수 있어요:-),2024-04-06 - 17:28:02
110,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,hj,2021.04.04.,마늘바케트 샀는데  바삭한 바케트가 아니라 질퍽한 소스가 떡져있어 깜짝 놀랐습니다. 그리고 소스가 너무 달아요. 마늘향은 없고요. 다 못 먹고 버릴 듯 해요.,2024-04-06 - 17:28:22
111,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,이슬,2021.01.14.,"쌀 식빵이랑 쌀 엔젤 쉬폰, 초코 러스크, 초코 크로아상 진짜 취향저격이에요.
마늘 바게트랑 육쪽 마늘빵도 맛있고..
시시때때로 생각나서 요즘 계속 들르게 되네요ㅋㅋ",2024-04-06 - 17:28:41
112,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,vino9689,2020.12.22.,"평일낮인데도 손님이 안끊기고 계속방문.
전반적인 빵맛도 좋고 가격도 부담스럽지않다.
식빵을 비롯한 종류도 다양하다.
개인적으로 크로아상과 치아바타가 맘에 든다.
다만 직원들 반질반질한 유니폼은 좀 세탁했으면 좋겠다.",2024-04-06 - 17:29:01
113,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,제왑삐,2020.11.24.,빵 좋아해서 놀러간 지역마다 빵 맛집 들러보는데 앙버터 정말 맛있어요 이 집,2024-04-06 - 17:29:20
114,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,wrwfq,2020.11.02.,"식빵이랑 치아바타가 맛있었어요 식빵 맛집!!
앙버터는 소문보다는 못했어요 빵이 질겼고 팥이 너무 적었어요 +다른날 앙버터 다시 먹어봤는데 맛있네요ㅋㅋ 나온지 얼마 안됐을때 사먹어야 겉바속촉하게 맛있는듯",2024-04-06 - 17:29:40
115,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,망고매니아,2020.10.28.,와 빵 두개씩 살걸;;;;; 허름해 보여서 그냥 앙버터랑 갈릭바게트?? 만 샀는데 집 와보니 둘다 맛있네요.....,2024-04-06 - 17:29:59
117,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,호이,2020.08.16.,"진심 인생 밤식빵임 진짜 촉촉하고 쫄깃함 
시골사는 엄마가 한번씩 오시면 몇만원어치 사가실 정도임 지인들 다 먹여봐서 별로라는 사람 없었음 꼭 드셔보세여 품절 빨리 되니 6시 전에 사심이 좋음",2024-04-06 - 17:30:48
118,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,Kare,2020.06.06.,"이 근방에서 제일 맛있다.
버터 프레첼과 쌀 식빵이 맛있음.",2024-04-06 - 17:31:08
119,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,ㅇㅇ,2020.05.14.,"빵 맛있는데 가격도 싸진 않음
좋은 재료 썼다면 인정해줄만함",2024-04-06 - 17:31:27
120,Kakao,4,본노엘,서울 동대문구 전농로 75-16 1층 (답십리동),서울 동대문구,3.6,34.0,미리,2019.11.13.,괜찮음,2024-04-06 - 17:31:47
121,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,파카,2024.02.18.,"가성비 좋긴한데 몇개는 진짜 못먹을정도로 맛없어서 잘 골라먹어야함
그리고 흡연하고 손 안씻고 빵만드심 ..",2024-04-06 - 17:33:26
122,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,밥보다빵,2024.02.16.,가성비 미쳐버린 자취생의 안식처 같은 곳 물론 근처 안 삶,2024-04-06 - 17:33:45
124,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,민지,2023.12.02.,맛있어용,2024-04-06 - 17:34:34
125,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,문찬이,2023.08.29.,"맛 가성비 작지만 아늑 메뉴 적지 않음
굿굿",2024-04-06 - 17:34:54
126,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,블랙펜서,2023.08.23.,가격이 싸서 현금만가능할줄 알았는데..카드가능ㅋ,2024-04-06 - 17:35:13
127,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,ㅇㅇ,2023.06.13.,"종종 기본빵 생각날때 가는곳
여름에는 안가요
매장에.날파리 있고 빵위에앉음..",2024-04-06 - 17:35:33
128,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,KJH,2023.05.11.,맛있엉,2024-04-06 - 17:35:53
129,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,마영,2023.04.08.,여기 차별도 하고 손님을 욕도 한다 들어네요? 이런 직원있으니 절망 큰일나네요,2024-04-06 - 17:36:12
130,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,조바단,2023.04.05.,"500~700원 빵을 지금도 팔아주심에 감사... 맛도 괜찮고.. 
악평보면 누가 3~5천원짜리 빵 파는 줄...",2024-04-06 - 17:36:32
131,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,ㅇㅇ,2023.03.29.,"맛있음
가격이 쌈",2024-04-06 - 17:36:51
132,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,청정,2023.02.18.,"숨막히는 인플레시대에 더욱 빛나는 곳...기본빵들 700원으로 오른거같지만 망할 푸틴놈땜에 밀값 상승 감안하면 박리다매식으로 장사해주셔서 여전히 감사한 빵집이다, 예전에 한분 빼고 다 친절하시고 빵들 퀄리티도 여느 프랜차이즈 이상인듯!
이런 착한 물가 가게들이 성공해서 더 많아졌으면 ㅎㅎ",2024-04-06 - 17:37:11
133,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,윙,2022.12.18.,저렴하고 맛있고 친절하다 ❤️,2024-04-06 - 17:37:30
134,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,수수,2022.11.20.,넘 마싯고 저렴해요ㅠㅡㅠ 이렇게 싸게 파셔서 남는게 있을지 모르겠어요! 많이 파셔서 오래오래 장사하셨음 합니다 ㅎㅎ 우유식빵 진짜 마싯고 크림빵도 마싯어요 ㅠ 담에 케이크도 먹어보게요,2024-04-06 - 17:37:50
135,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,평냉,2021.05.08.,가성비 좋아서 더러 갔었고 부모님께도 추천함. 근데 부모님이 사 오신 생일 케이크에서 알콜? 맛이 나길래 뭔가 했더니 과일이랑 빵 접촉면에 곰팡이가... 위생 관리 좀 신경 쓰셔야 할 거 같습니다.,2024-04-06 - 17:38:09
136,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,맛집투어,2021.04.21.,블루베리 벌집빵에서 비닐발견ㅜㅜ,2024-04-06 - 17:38:29
137,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,만춘,2020.12.06.,저렴한 빵에 저렴한 응대,2024-04-06 - 17:38:48
138,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,우유윰,2020.10.21.,감자고로케랑 식빵 자주 사먹어요! 저렴하구 맛나요,2024-04-06 - 17:39:08
139,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,길거리,2020.09.22.,"소보루단팥빵 (튀김소보루), 크림소보루, 크림치즈 빵 강추합니다. 존맛임",2024-04-06 - 17:39:27
140,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,꾸끌지도후기참고,2020.07.31.,걍가성비,2024-04-06 - 17:39:47
141,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,영등포 폭주족,2020.07.05.,"저렴하고 맛있어요!! 시골빵집 맛ㅎㅎ
다른 후기의 좀 예의없는 점원 분은 저도 봤는데.... 항상 계시진 않더라고요. 다른 직원 분들은 친절해요.",2024-04-06 - 17:40:07
142,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,차이,2020.06.24.,봉투 100원 이란이?,2024-04-06 - 17:40:26
143,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,김부영,2020.05.09.,"빵고르는데 내 가방 밀치고 지나가고, 삼성페이로 계산하는데 포스기 툭툭침; 뭐지?하고 가만하있으니까 계속 툭툭치기만함;;;;;;;; 진짜 세상 이런 똥매너 처음봄",2024-04-06 - 17:40:46
144,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,ㅇㅇ,2020.04.16.,"엄청 싸고 맛있지만 그 짧은 계산순간에 기분이 나빠지게 할 수 있는 놀라운 계산 점원이 있다. 매일 화가 나 있으신걸까?
수정) 2020.4월 중순 아침 10시 다시 방문
이번에는 친절하신 분이 계신다.",2024-04-06 - 17:41:05
145,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,Revy,2020.02.02.,계산하고 가져가라고 쓱 손으로 밀어내는데 나만 기분 나쁜건가?,2024-04-06 - 17:41:25
146,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,수수,2019.06.30.,별 한개도 아까움. 가게도 더럽고 주인아줌마 떨어진 집게 그냥 가져다가 닦지도 않고 다시 걸어두네요ㅋㅋㅋㅋ 그리고 아직도 카드 안받는 가게가 있나요? 으으;,2024-04-06 - 17:41:44
147,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,DK,2019.06.12.,"(good) 빵 자체는 맛있고 가성비 좋은데
(bad) 위생은 신경쓰셔야되겠습니다 손님이 바닥에 떨어뜨린 집게는 당연히 싱크대로 가져가서 씻어야하는데 손님들 나가고 나서 그대로 다시 걸어놓으시네요 ㅡㅡ;; 손님들 건강과 위생을 생각하면 있을 수 없는 일입니다",2024-04-06 - 17:42:04
148,Kakao,5,빵이가회기점,서울 동대문구 이문로 42 1층 (휘경동),서울 동대문구,3.6,29.0,눈흘기는강쥐,2019.05.07.,"싼맛으로먹기좋음
버터크림빵,완두앙금빵 맛있음",2024-04-06 - 17:42:23
150,Kakao,6,수호명과,서울 동대문구 홍릉로 49 1층 101호 (청량리동),서울 동대문구,4.1,8.0,𖤐,2024.03.26.,"옛날 새마을금고 옆에 있을 때부터 잘 먹고 있어요. 원탑은 역시 땅콩! 아저씨 아주머니 다 친절하시고, 가게 앞에 지나갈때마다 나는 달달한 냄새 미쳤어요. 맛을 아니까 더 미쳐버렷.",2024-04-06 - 17:43:54
153,Kakao,6,수호명과,서울 동대문구 홍릉로 49 1층 101호 (청량리동),서울 동대문구,4.1,8.0,맛살,2023.08.03.,개개개ㅐㄱ개쌉존맛 근처에 살아서 행복함,2024-04-06 - 17:45:13
154,Kakao,6,수호명과,서울 동대문구 홍릉로 49 1층 101호 (청량리동),서울 동대문구,4.1,8.0,사카린,2023.02.10.,"땅콩센베 전국최고! 20년 넘게 먹고있네요.
청량리할머니냉면먹고 여기와서 한봉지 사가면 꿀맛.
향미가 좋은땅콩을 아낌없이 넣어 가격이 아깝지않은..
땅콩은 설마 국산이 아닐지.. 
요새 이런집이 없는거같은데",2024-04-06 - 17:45:32
155,Kakao,6,수호명과,서울 동대문구 홍릉로 49 1층 101호 (청량리동),서울 동대문구,4.1,8.0,두둥,2023.02.08.,"두 번째 방문했네요.
지난번에 땅콩(8,000)+파래김(8,000) 사왔는데,
이번엔 땅콩(8,000)+잣과자(14,000) 사왔어요.
딱딱하지 않고, 달콤하고 맛있어서
양가 어른께 선물로 드리며,
우리도 먹고 있네요.
냠냠~ ^^",2024-04-06 - 17:45:52
156,Kakao,6,수호명과,서울 동대문구 홍릉로 49 1층 101호 (청량리동),서울 동대문구,4.1,8.0,MJay Ko 고 민...,2020.08.30.,せんべい,2024-04-06 - 17:46:11
157,Kakao,6,수호명과,서울 동대문구 홍릉로 49 1층 101호 (청량리동),서울 동대문구,4.1,8.0,deon,2019.12.25.,생강과자를 먹으면 생강이 입에서 살아 숨을 쉰다,2024-04-06 - 17:46:31
158,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,𖤐,2024.03.26.,"종류는 많은데 맛있는게 없음. 그래도 근처에 가까운 빵집이 여기 한군데라 이용. 사는 빵들도 식빵류랑 깜빠뉴들. 소금빵에 소금 너무 많아서 털어 먹어도 짜고, 크룽지 태워서 쓴맛땜에 먹다 버림. 그래도 요즘은 덜 태우는 듯. 스콘도 한번 사먹고 절대 안삼. 스콘 진짜 맛없음. 그나마 마늘빵이 괜찮. 치즈마늘빵,육족마늘빵은 좀 니글 거림. 핫도그 등 들어간 소시지는 실한편. 몽블랑, 케이크, 파운드는 평범. 치아바타는 크기가 너무 작고 촉촉은 한데 들어간 치즈 등등은 너무 적음. 
인테리어는 잘해두고 매장도 넓은 편이지만 늘 아줌마 아저씨로 차있음. 비주얼로 먹고 사는 빵집임.",2024-04-06 - 17:47:41
159,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,윤지원,2024.03.13.,"소보루
빵에서 밀가루냄새나고
먹으니 소화가 안돼요
차라리 시장빵이 낳아요.",2024-04-06 - 17:48:01
161,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,BroadWay,2023.10.04.,"종류 다양하고 가격 괜찮음.
육쪽마늘빵 먹어봤는데 다른 빵들도 하나씩 먹어보고 싶네요",2024-04-06 - 17:48:49
163,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,aj,2023.09.19.,ㅡㅡ,2024-04-06 - 17:49:38
164,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,ek,2023.08.18.,직원들 불친절,2024-04-06 - 17:49:58
165,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,ㅇㅇ,2023.08.09.,빵종류 많아서 좋아요~~ 동네에 이런 빵집 찾기 쉽지 않았는데ㅜㅜ 그리고 당뇨빵이라고 호밀빵있는데 넘 고소하고 맛있어요 자주 사 먹을 예정~~~,2024-04-06 - 17:50:17
166,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,Sub,2023.07.22.,"집이랑 가까워서 가끔 빵사러 가는데
얼그레이스콘......새로보이길래...샀는데 
진짜 최악입니다
스콘충인데 지금까지 먹어본 스콘중에 
최악이었어요.  저렇게 넣고싶으면 더 잘게썰어서넣던가... 귀찮았나요???
포도씨뱉듯 다 걸러냈네요
도대체 왜 이렇게 만드는거죠??
제발 레시피좀 바꾸세요
직접 드셔보셨나요??
리얼그레이스콘인가요??",2024-04-06 - 17:50:37
167,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,Phillip.L (...,2023.07.06.,"빵은....
뜨아 괜춘.
분위기 괜춘.",2024-04-06 - 17:50:57
168,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,쏘울메이트,2023.06.18.,"빵맛은 좋고 샌드위치재료 매우 신선합니다 동네 빵집이라 집근처이고 자주 방문하는 곳인데 일욜 오늘 방문 하니 카운터 계산하시는 여직원분(점장이신지??)  넘  딱딱하고 불친절하시고 말투도 상당히 까칠하시네요  ㅠㅠ
다른 분들은 좋아요  그 분만 쫌 ... 방문후 다시 재방문을 하고 싶지 않게 하시는 태도였습니다",2024-04-06 - 17:51:16
169,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,냠냠,2023.04.27.,비쌈,2024-04-06 - 17:51:36
170,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,쨘슐랭,2022.06.07.,"방문일 : 2022.06.06 월
메뉴 : 자몽베르 페스츄리, 커피, 선물용 마늘빵과 소금빵

아메리카노 따듯한건 평범한 맛이였음
특유의 커피 쓴맛이 없어서 좋았고
아침으로 먹기에 페스츄리도 나쁘지 않았음
소금빵도 맛있었다고 좋아하심
마늘빵은 평범함",2024-04-06 - 17:51:55
171,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,WELCOME 진수성...,2022.06.05.,"소금빵 맛 찐~♡
아아 맛도 기본 이상
매장이 넓어 대화 나누기 굿",2024-04-06 - 17:52:15
172,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,Eric,2022.03.11.,맛은 무난하나 가격은 넘사벽! 힘 좀 빼고 다가왔으면...,2024-04-06 - 17:52:34
174,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,심범철,2021.09.13.,"인테리어도 괜찮고 맛도 괜찮습니다. 다만, 개인적으로 가격은 성심당 등 유명빵집 수준인데 맛은 그 정도 수준에는 미치지 못하다보니 가성비가 떨어진다는 느낌을 받았네요.",2024-04-06 - 17:53:23
175,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,가오,2021.08.05.,"빵 기본 5000원...직원안친절...
빵 직접 썰어먹어야하는데 요즘시대에 청결이...
음...",2024-04-06 - 17:53:43
176,Kakao,7,달콤제빵소청량리점,서울 동대문구 홍릉로 19 1층 (청량리동),서울 동대문구,2.9,19.0,조미래,2021.05.04.,"완전건강식이네요.
가다가 길에있는 물체에넘어져 죽는줄알았네요.
절대안잊을거예요.",2024-04-06 - 17:54:02
178,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,● 암행어사 ●,2023.09.19.,"40년된 답십리빵집! 생도너츠, 호밀식빵, 옥수수양파빵 엄청맛있어요.",2024-04-06 - 17:55:51
179,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,융,2023.07.24.,"진짜 동네에서 오래된 빵집
코로나를 지나서 지금까지 한결같은 추억의맛",2024-04-06 - 17:56:10
180,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,.,2023.06.30.,호두찰식빵 정말 최고에요!! 꼭 드셔보세요!! 지금까지 먹어본 식빵중에 제일 맛있어요. 주인 할머니도 엄청 친절하시고..1976년부터 하셨다던데 안없어지고 오래오래 하셨으면 좋겠습니다.,2024-04-06 - 17:56:30
181,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,.,2023.05.25.,"지나가다 쌀소금빵이라길래 오~ 하면서 사먹은 후로 큰 임팩트는 없어서 재방문 안 했었는데 굉장히
친절하셨었어용 
입맛은 개인적인 거지만 친절함은 누구에게나 통하는 거니까요 ㅎㅎ 
우연한 기회에 호두식빵을 먹게 됐는데, 지상 최강의
식빵이라고 말하고 싶을 정도로 맛있었어요 맨식빵만 몇개를
집어먹은건지 ㅠㅠ 빵순이라 여러종류로 여기저기서 많이 먹어봤는데 식빵진짜 넘사벽이었어요 
고로케 맛있다고 많이들 하셔서 고로케랑 샌드위치랑 조리빵이랑 샀는데, 고로케 담백하고 괜찮더라구요.
샌드위치 꺼내서 계산하려는데 사장님이 냉장고 앞에 서계셔서 정리하시나 했는데 속재료가 더 알찬 샌드위치로 가져 오시더니 이게 더 맛있어보인다고 이거 가져가라고 하시더군요… 감동받았어요ㅠ 여전히 너무너무 친절하셨고 앞으로 자주 가려구요 진짜 솔직후기에요 최고❤️‍🔥",2024-04-06 - 17:56:49
183,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,.,2022.09.27.,빵 깔끔하고 맛있어요!! 2년 넘게 답십리 살면서 왜 이제야 가봤을까요 매장도 청결하고 좋은 인상입니다. 종류별로 다 먹을거에요 이제ㅋㅋ,2024-04-06 - 17:57:38
184,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,혜정이남친,2022.09.26.,오래도록 생존한 이유가 있습니다. 사장님도 엄청 친절하시고 빵도 맛있습니다. 주변에 다른빵집다니다가 여기로 정착했습니다ㅎㅎ,2024-04-06 - 17:57:58
185,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,HERO,2021.11.16.,"쑥떡빵이즈 리얼 레전드
but 빵이 비쌈 but 맛있고 건강함",2024-04-06 - 17:58:17
186,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,🤗 이상미 (현서+...,2021.04.18.,생크림빵 .....진짜....맛있어요...친정 올때마다 싹쓸이 해요 ㅎㅎㅎ,2024-04-06 - 17:58:37
187,Kakao,8,삼호바게트,서울 동대문구 전농로 70 (답십리동),서울 동대문구,4.3,12.0,미리,2020.06.17.,빵은 촌시럽고 먹으면 속쓰려요 주인할머니 친절하셔요,2024-04-06 - 17:58:57
189,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,권미현,2023.08.15.,맛있고 직원분도 친절하십니다!! 소금빵은 촉촉은 아니고 되게 바삭한 느낌이 강했습니다. (먹다찍은 사진 지송..),2024-04-06 - 18:00:39
191,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,강쥐,2022.06.20.,빵에서 머리카락 나옴,2024-04-06 - 18:01:28
193,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,고구마,2022.03.07.,"회기동 명물 빵집인데 사장님이 너무 예쁘고 친절하셔서 자주 갑니다. 치아바타, 식빵 온 가족이 맛나서 좋아하는데 코로나로 문 닫아서 아쉬웠는데ㅠ 어제 다시 오픈하셔서 재방문 했는데 빵이 더 맛나졌어요ㅠ 예쁜 사장님 파이팅 ㅠ 척박한 회기동에 오래오래 남아주세여 ♥♥♥",2024-04-06 - 18:02:16
194,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,주용승,2021.11.28.,"크로플이 뭐인지 물어보니 크로와상을 와플처럼 만든거라 합니다.
옆의 동그란 와플과 달리 좀 길쭉하더라구요.
저녁시간이라 50프로 할인이길래 샀어요.
집에와서 먹어보니 사진처럼 와플이 밀가루가아닌 겹겹이 층으로 되어있고 겉이 달아서 너무 맘에 들었어요.",2024-04-06 - 18:02:36
195,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,peter,2021.09.08.,진짜 빵 맛집,2024-04-06 - 18:02:55
196,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,J,2021.04.11.,식빵이랑 버터프레즐 다 맛있어요!,2024-04-06 - 18:03:15
197,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,origin,2021.01.19.,식빵을 샀는데 묵직한게 식사빵으로 그만이예요. 기본에 충실하단 느낌.가격도 괜찮아요,2024-04-06 - 18:03:35
198,Kakao,9,미소당빵공장,서울 동대문구 회기로 143-1 1층 (회기동),서울 동대문구,4.1,11.0,복비,2020.11.25.,식빵 맛있어요,2024-04-06 - 18:03:54
200,Kakao,10,알로하올라,서울 동대문구 회기로 133-1 1층 (회기동),서울 동대문구,4.5,31.0,뚜,2024.02.27.,"디저트 잘 아시는 분들은 알거에요
합리적인 가격에 재료가 듬뿍 들어갔다는 걸..!
아낌없이 넣은 재료 덕에 맛이 정말 풍부해요ㅠㅠ
알로하올라는 모든게 맛있습니다 진짜❤️",2024-04-06 - 18:06:00
201,Kakao,10,알로하올라,서울 동대문구 회기로 133-1 1층 (회기동),서울 동대문구,4.5,31.0,H,2024.02.10.,불친절,2024-04-06 - 18:06:20
202,Kakao,10,알로하올라,서울 동대문구 회기로 133-1 1층 (회기동),서울 동대문구,4.5,31.0,옹,2024.02.02.,에그타르트 맛집...❤️,2024-04-06 - 18:06:39
203,Kakao,10,알로하올라,서울 동대문구 회기로 133-1 1층 (회기동),서울 동대문구,4.5,31.0,태,2024.01.04.,이전 장소에서 마카롱만 팔 때부터 갔었는데 선물하기에 좋은듯하며 스콘푸딩 추천해요 단거 잘 못드시면 조금 느끼 할 수 있지만 우유나 커피와 드세요.,2024-04-06 - 18:06:59
204,Kakao,10,알로하올라,서울 동대문구 회기로 133-1 1층 (회기동),서울 동대문구,4.5,31.0,망구리,2023.08.28.,"망고플레이트에 극찬이 가득해 굳이 찾아갔으나
찾아갈만한집은 아니었어요
사장님은 엄청 친절한데 전체적으로 디저트가 쏘쏘. 초코아몬드튀일은 코팅초콜렛인거같고 
피스타치오마들렌이 제일맛있었어요",2024-04-06 - 18:07:19
