,Unnamed: 0,Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
330,330,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,늉냥냥,2022.06.20.,정보없음,2024-04-07 - 01:54:14
331,331,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,먹둥이,2022.05.28.,여기 베이커리 학원도 최고에요..진짜 맛남,2024-04-07 - 01:54:27
332,332,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,akdbe,2022.05.09.,맛있움 불친절은 안당함 조금 엔틱해짐,2024-04-07 - 01:54:39
333,333,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,Jieun Jeong,2022.05.01.,"22년 4월 29일 리치몬드의 오랜 단골분 추천으로 선물용 양갱 구입차 방문했습니다.

슈톨렌 등의 다른 제품은 보통 안내서가 들어 있기에 카운터에 이 제품도 동일한 지 여쭸더니 없다고 하셔서 보관법과 유통(식용) 기한을 여쭸는데 캐셔분이 잠시 고민하시더니 일주일 넘어도 그냥 드셔도 돼요. 라고...

언제 만들었냐고 여쭸더니 어제인가? 어제요. 라고..

결국 응대 가능한 담당자님 불러달라고 하니 전혀 다른 답을 내놓으시네요? 

부디 직원 교육 및 서비스에 대한 질이 나아지길 바랍니다.",2024-04-07 - 01:54:52
334,334,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,days and da...,2022.04.20.,주차가 편해요,2024-04-07 - 01:55:04
335,335,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,司马静,2022.04.02.,정보없음,2024-04-07 - 01:55:24
336,336,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,MJay Ko 고 민...,2022.03.13.,"Choux Cream & Chestnuts Loaf Bread
By 권 상범 제과 명장 3호

Morning Buffet 11:00-13:00",2024-04-07 - 01:55:36
337,337,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,astrid,2022.03.12.,5년전 ...여자 점장인가...싸가지 없는...인사도 씹고 빵 위치 물어봐도 알아서 찾으라고...손님도 아무도 없었는데 건성건성 대답도 잘 안하고 수고하세요했는데 댓구도 안함... 아래위로 꼬라보면서 아주 꼴깝을 떨던...아직도 더러운 기억이...그 뒤로 다시 안감...사람 좀 잘 써라...친절은 서비스업의 기본이다...리치몬드의 이미지를 좋게 만드는건 미모의 직원이 아니라 친절한 직원이다...지니친 친절을 말하는게 아니라...인사는 기본이다...사람의 됨됨이가 글러먹은애를 점장으로 쓰나?,2024-04-07 - 01:55:49
338,338,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,백승우,2022.02.17.,"여기보다 마카롱 맛있는 집, 여기보다 무스 케익 맛있는 집, 여기보다 갈레트 맛있는 집은 요새는 꽤 있지만 이렇게 무수한 종류의 빵,구운 과자,디저트를 전부 중상급 이상의 퀄리티로 뽑아내는 곳은 정말 드물 것임.",2024-04-07 - 01:56:01
339,339,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,Alex,2022.02.10.,명절전 1시간을 달려 방문했다. 노란봉지에 들은걸 4세트를 구입 하려고 했는데 1인 2개이상 안된단다. ㅠ.ㅠ 그럼 앞에 써서 붙여 놓든가. 온라인 판매가 우선이라나? 그럼 방문한 사람은 시간이 남아서 갔으려나? 직원두 참 불친절해요. 오늘의 명성이 뭐 혼자 노력해서 된줄 아슈? 서비스에 좀 신경 좀 씁시다.,2024-04-07 - 01:56:14
340,340,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,HOPE,2022.01.31.,"특별하고 비싼 음식이었지만, 너무 달아서 식구들이 안먹었어요",2024-04-07 - 01:56:27
341,341,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,abcd1234,2022.01.20.,이 가격이 말이 되나? 그냥 배짱으로 20% 올려받는 가격를 빼면 괜찮다. 특히 선물셋트 가격은 거품이 50%라고 해도 과언이 아닐 것 같다. 업무차 근처 들릴때 가끔 가지만 외부에서 찾아올 수준은 결코 아님.,2024-04-07 - 01:56:39
342,342,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,마이농,2022.01.09.,정보없음,2024-04-07 - 01:56:58
343,343,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,병기리,2021.12.12.,"맛있네요~^^
특히 페스츄리들 너무 맛있네요~^^
주차 안내해 주시는 분도 친절하시고,
직원분들도 친절하시던데~...
앞으로 종종 이용할듯 합니다~^^
개인적으로 나폴레옹보다 맛있네요~",2024-04-07 - 01:57:11
344,344,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,_raynism_,2021.11.13.,부산 이흥용 과자점에 이은 두 번째 명장 가게,2024-04-07 - 01:57:23
345,345,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,q1w2e3t,2021.10.05.,10월 3일 오전에 카운터 봤던 직원이 매우 불친절하네요. 뭐 기분 나쁜일이 있으셨나? 이렇게 10년 단골은 이제 리치몬드에 다시는 가지 않겠습니다.,2024-04-07 - 01:57:36
346,346,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,hy,2021.09.17.,엄마가 여기 밤식빵 맛있다고 좋아하세요. 다른 빵도 저는 맛있었어요. 공간도 넓어서 사람이 많아도 북적거리는 느낌이 안 드는게 장점.,2024-04-07 - 01:57:49
347,347,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,ㅇㅇ,2021.09.07.,괜히 제과명장 타이틀을 있는게 아닌 듯,2024-04-07 - 01:58:01
348,348,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,기리,2021.08.12.,정보없음,2024-04-07 - 01:58:20
349,349,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,감비,2021.07.21.,정보없음,2024-04-07 - 01:58:39
350,350,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,민트에코,2021.07.16.,"구움과자들 종류도 많고 너무 맛나요. 초콜릿타르트, 밤만주, 레몬파이, 슈크림 등등 다 맛나요. 밤만주는 정말 통밤이 하나 가득 들어있고, 슈크림은 바닐라빈 커스터드를 가득 넣어서 최고예요.",2024-04-07 - 01:58:52
351,351,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,y,2021.07.06.,정보없음,2024-04-07 - 01:59:10
352,352,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,노라,2021.06.27.,"골고루 다 먹어보진 못했지만, 밤파이는 진짜 최고에요. 모양은 정직하고 소박하지만 맛은 아주 고급 스러워요. 또 한가지 포인트는 아이부터 노인까지 좋아할 맛이라 선물용으로도 아주 좋아요 케이스도 품격있고.",2024-04-07 - 01:59:23
353,353,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,ユン,2021.06.12.,빵값 비싸고 맛도 별로. 그냥 예전 명성때매 가는듯 한데 요새 여기보다 맛있고 저렴한데 많음. 직원분들은 친절하네요.,2024-04-07 - 01:59:36
354,354,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,🧊,2021.05.29.,"빵은 걍 그랬는데 여긴 파이맛집임
애플파이 밤파이 갈레트 진심 jmt",2024-04-07 - 01:59:48
355,355,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,념념,2021.05.15.,"빵 맛집은 아닌거 같고, 구움과자류는 정말 맛있음.",2024-04-07 - 02:00:01
356,356,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,영,2021.04.16.,맛은 있는데 비싸두 너무 비쌈 그정도 맛아님..,2024-04-07 - 02:00:13
357,357,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,gourmet,2021.04.03.,wtf  bro,2024-04-07 - 02:00:26
358,358,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,녬,2021.03.17.,잘 먹었습니다. 슈크림빵은 정말 부드럽고 맛있었으나 다른 빵은 약간 아쉬웠음. 오래된 동네 제과점 느낌. 손님 한 분이 바로 옆에서 마스크 미착용인 상태로 계산 하셨는데 직원들의 큰 제재가 없어 약간 찝찝했음. 아무리 바로 계산 후 나간다 하지만... 코시국에...?,2024-04-07 - 02:00:39
359,359,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,😃,2021.02.25.,비싸긴 드릅게 비싸고 케이크 한조각이 슈크림짱만한데 5천원이 넘음 안먹음,2024-04-07 - 02:00:51
360,360,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,꺆,2021.02.04.,"사온거 다 맛있게 먹긴했는데
너무 비싸서 삼점

슈크림은 품절이라 못먹음",2024-04-07 - 02:01:04
361,361,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,Fleur Rouge,2020.12.23.,"옛날 동네 빵집보다도 못한 맛이었음. 유명한 곳 여기저기 돌아다녀봤는데 여기가 그 명성에 유일하게 미치지 못한 곳. 상품도 다양하지 못하고 개발하지 않은 옛날 스타일의 촌스러운 모양의 빵들. 겉모습만 봐도 그 맛이나 식감이 느껴지는데 거기서부터 딱 기대를 져버림. 그나마 디저트 몇 개 골랐지만 전부 밍밍한 맛에 파이지 답지 않는 눅눅한 식감, 크림 질감 모든게 별로였고. 분위기 정말 고급스러우나 막상 들어가면 살 것 없고 가게 익스테리어나 인테리어 구경하기 좋은 곳에 그침.",2024-04-07 - 02:01:16
362,362,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,R,2020.12.22.,공주밤파이 최고임돠,2024-04-07 - 02:01:29
363,363,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,hagrid,2020.12.20.,"아기 주먹만한 슈크림빵 2,700원인데, 술맛이 나고 맛도 별로였어요",2024-04-07 - 02:01:42
364,364,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,freezian,2020.12.08.,케익과 슈크림 빵이 진짜 맛있음 !! 여기서만 먹게 됨,2024-04-07 - 02:01:54
365,365,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,.,2020.12.02.,"빵순이라 연남,연희,망원,홍대 다 돌아다니는데 여기랑 연희동 피터팬이 제일 맛있어요 
다른 곳 가서 고생하지 말고 리치몬드 들렀다가 연희동 피터팬으로 가세요 흑흑
아무거나 골라도 다 맛있어서.. 사랑해 리치몬드",2024-04-07 - 02:02:07
366,366,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,난나랄라라,2020.11.14.,그닥 맛있다는 느낌은 못받았습니다,2024-04-07 - 02:02:19
367,367,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,타산지석,2020.10.12.,"파이롤케잌, 밤파이 때문에 자주 가는데 모처럼 매장에서 음료도 주문해봤습니다. 초코라떼, 녹차라떼, 로얄밀크티는 너무 너무 밍밍하고 맛이 없더군요. 
레몬 엘더플라워에이드는 맛이 좋았습니다. 
리치몬드는 과자점이니 음료는 기대하지 말아야겠습니다. 
그리고 주차안내 해주신 직원분은 친절하셨는데 계산해주시는 직원분은 늘 갈때마다 다른 분일텐데도 늘 불친절합니다. 서비스 개선 부탁드립니다.",2024-04-07 - 02:02:32
368,368,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,light,2020.09.28.,매장 내부 크고 깔끔하고 빵과 케이크 종류가 다양해요 계산해주시는 분도 친절하셨고 빵 가격은 저렴한 편은 아니지만 대부분 다 맛있었어요,2024-04-07 - 02:02:45
369,369,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,즐풍당,2020.09.25.,"서울3대 양과자점.
축구로 치면 요한 크루이프.


타르트어브리코
슈크림(바닐라)
네그르
파부르통
브릿첼치즈

치과 치료 중인데 폭신해서 좋다",2024-04-07 - 02:02:57
370,370,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,딯,2020.09.10.,"슈크림 너무 맛없어요.. 슈크림이 맛없기 쉽지 않은데 이게도댜체 무슨 맛인디,.. 바닐라맛이 나긴하는데.. 
쿠인야망은 진짜 맛있었어요 그게 제일 맛있네요 ㅅ그거랑 카운터 앞에 파는 납작한 주황 과자? 두개 괜찮네요 초콜릿 타르트도 그저 그랬습니다
밤파이 먹고싶었는데 네시에는 이미 다 팔렸네요 ㅠㅠ",2024-04-07 - 02:03:10
371,371,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,Jin,2020.07.10.,"종류가 되게 많고, 일반 한국 빵집에서 못 볼 만한 빵들도 꽤 있다
전체적으로 맛은 괜찮은 편이지만, 오히려 평범한 빵들은 맛좋은 동네빵집보다 애매한 맛이 나기도 한다
가격은 비싸긴 하지만, 할인 받으면 사는 게 꺼려질 정도로 비싸진 않다",2024-04-07 - 02:03:22
372,372,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,빵덕,2020.05.04.,전체적으로 무난한 맛이라 좋지만 워낙 종류가 많다보니 몇몇개는 수준이하의 맛이라 실망 ㅎㅎ 가격이 저렴한것도 아닌데..,2024-04-07 - 02:03:35
373,373,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,이재령,2020.04.25.,정보없음,2024-04-07 - 02:03:54
374,374,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,p,2020.04.06.,"어지간하면 다잘먹는 무난한 입맛인데
제일유명하다는 슈크림..
일부러 찾아갔는데 맛없네요. 실망요
그냥 집앞 제과점에서 여러개 사먹을껄",2024-04-07 - 02:04:07
375,375,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,상우👱‍♂️,2020.01.17.,"티라미슈, 쇼콜라오랑지
명장이 만드는 빵집 맛있었고 다른 빵도 먹어보고 싶다
티라미슈는 부드럽고 텁텁하진 않지만 특별하진 않딘
쇼콜라오랑지는 달지않고 오렌지 향이 좋으나 과일향과 초콜렛의 조화가 애매함
커피는 그저그랬음",2024-04-07 - 02:04:19
376,376,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,JJJ,2020.01.11.,정보없음,2024-04-07 - 02:04:38
377,377,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,정남선생,2019.12.23.,"서울3대 빵집^^ 이면서 울동네빵집
가격이 비쌈; 그리고 뉴스 보도;;",2024-04-07 - 02:04:51
378,378,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,아공,2019.11.03.,"생크림쉬폰케익 처음에는 쏘쏘였는데 다음날 아침 먹어보니 신기하게 더 맛있네
다음엔 8시부터 한다는 조식뷔페를 가봐야지",2024-04-07 - 02:05:03
379,379,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,Porto.,2019.11.01.,불친절,2024-04-07 - 02:05:16
380,380,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,S:D,2019.09.02.,"사고싶은 빵이 많진 않았지만 산건 다 맛있네요
특히 밤식빵이랑 공주밤파이 맛있습니다
밤없는 부분도 맛있는 밤식빵
너무 달지않고 다음날 먹어도 맛있었던 밤파이",2024-04-07 - 02:05:29
381,381,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,아하하,2019.08.31.,"밤식빵 8600원, 슈크림 2700원, 생크림롤 1조각 4800원 등

맛은 괜찮으나 너무 비쌈.

슈크림은 다른 리뷰대로 알콜향이 너무 강해서 기대하고 갔다가 실망만 잔뜩 함.

생크림도 순한 맛이긴 하나 묽고 힘이 없는 느낌이라 개인적으로 별로였음.

밤식빵은 공기가 들어 뻥 뚫린 부분 꽤 됨.
일반 가격이었으면 신경 안 썼겠으나 워낙 비싸서 눈에 걸림.
맛도 부드럽긴 하나 가격이 수긍될 만큼 대단한 맛은 아니었음.

전반적으로 가격 대비 만족도가 떨어져 재방문은 안 함.",2024-04-07 - 02:05:41
382,382,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,via,2019.08.20.,8월 부터 매주 화요일 정기휴무래요...,2024-04-07 - 02:05:54
383,383,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,-,2019.07.04.,정보없음,2024-04-07 - 02:06:13
384,384,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,S. Kim,2019.06.30.,정보없음,2024-04-07 - 02:06:32
385,385,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,참 서⃢빈 🍀정태환,2019.05.23.,"반죽이 심해서 모든 빵이 거의 질김
소금과 설탕이 많이 들어가 맛이 진함
비추...",2024-04-07 - 02:06:44
386,386,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,은,2019.05.22.,"밤식빵 크기만 크고 안에 밤 정말 드물게 들어있고 게다가 반죽 말때 공기를 안 빼서 엄청 큰 구멍이 있네요
공갈빵 컨셉인가요?
합정근처 들릴때 있음 꼭 찾던 곳이었는데 멀리 이사를 가서 일년만에 찾아가 몇만원어치를 사오고 기대하고 먹었는데
절반은 실망이고 나머지는 그냥 그렇네요
불친절해도 맛은 좋은 곳이라 생각했는데요
이젠 맛도 아닌듯 해요",2024-04-07 - 02:06:57
387,387,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,Han,2019.05.20.,빵맛집은 맞는데.카운터 직원들 정말 무뚝뚝하네요. 제발 사장님은 여기 평보고 직원교육 시켰으면 좋겠네요.,2024-04-07 - 02:07:09
388,388,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,단추,2019.03.30.,"솔직히 제일 저가인 미국밀 주로 쓰면서 이 가격대는 오바. 비슷한 류의 유명 베이커리 체인 중에서도 높은 편. 주변에 프랑스밀, 유기농밀, 우리밀 쓰는 빵집 심지어 쌀가루로 글루텐프리로 하는 디저트집까지 널리게 된 마당에 자성이 필요함. 꼬꼬마때부터 먹어왔지만 점점 잘 안가게 되는 이유. 언젠가 유정란 쓴다고 광고많이했는데 요즘은 쓰는지 안쓰는지도 확인이 어려움. 물론 맛은 있음. 매장에서 먹고갈때 플레이팅도 좋은 편.",2024-04-07 - 02:07:22
389,389,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,안우기,2019.02.04.,밤식빵 맛있음,2024-04-07 - 02:07:35
390,390,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,김민준,2018.12.25.,정보없음,2024-04-07 - 02:07:53
391,391,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,클놈,2018.11.07.,정보없음,2024-04-07 - 02:08:12
392,392,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,동네마실,2018.10.28.,"별 하나 주기도 아깝다.
38년 동네 단골이다.
이 빵집의 모토는 아마 손님들께 
불친절 해도 된다인가보다.
물론 빵집이니, 빵만 맛있으면 그만이지,
난 니들에게 친절하진 않을꺼야.
창업주의 정신인가??

자주 먹는, 샌드위치가 없어
혹시 아직 나올 시간이 아닌건지 물었다.
그런 빵은 없습니다.
일하는 직원이지만 본인 매장의 트레이드 마크
샌드위치조차 없는 빵이라고 한다.

매니저에게 물었더니, 아직 나올 시간이 아니란다.
그럼 언제쯤 나올까요? 했더니
굉장히 불친절하게, 내가 너에게 그런것까지 알려줘야겠니의 마음같은 말투로
빵이 나와봐야알것 같단다..

이건 하나의 에피소드이다.

매번 갈 때마다 불쾌함만 느끼고 온다.

주말 근무자들이 불친절의 극치이다.
평일은 다소 나은 듯

아! 정말 다신 안가야지. 

도대체 직원교육은 눈꼽만큼 안하는 곳인가보다.


빵집이니 빵만 맛있으면 될수도 있다.
난 직원들에게 쓸데없는 친절한 웃음을 
요구하는게 아니다.

손님이 친절하게 하면, 직원들도 그에맞는
친절한 서비스를 부탁하고싶다.",2024-04-07 - 02:08:25
393,393,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,이승환,2018.10.25.,정보없음,2024-04-07 - 02:08:44
394,394,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,배재현,2018.07.07.,"유명베이커리. 상당히 고급스러운 인테리어. 다양한 종류의 빵 판매. 가격이 쪼끔 비쌈.

저염 명란 바게트 ㅡ 의외의 조합. 상당히 맛있음. 다만 명란이 짠음식이기에 호불호가 있을 수 있음.
독일식 호밀빵 ㅡ 약간 쓴맛도 나지만 맛있음. 가게 시그니처 상품
점보버거 (1/2) ㅡ 완숙계란 , 베이컨 , 샐러드로 구성. 빵이 굉장히 부드럽고 맛있음
넛트리치 ㅡ 견과류 맛이 더 많이 남. 아주 달진 않음.",2024-04-07 - 02:08:57
395,395,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,J.Woo,2018.06.06.,정보없음,2024-04-07 - 02:09:16
396,396,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,황*하,2018.02.16.,정보없음,2024-04-07 - 02:09:35
397,397,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,김지형,2018.01.21.,아포가토에 각종 빵들,2024-04-07 - 02:09:47
398,398,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,그린그린,2017.08.31.,독일 친구가 아시아에서 먹어본 빵 중에 제일 독일빵과 비슷하다고 칭찬을!! 아침 조식부페도 갓 구운 신선한 빵과 주스를 먹을 수 있구요. 인기 많은 빵은 늦게 가면 없습니다요 ㅠ,2024-04-07 - 02:10:00
399,399,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,형,2017.04.14.,"호밀빵이 최고!!
이거 하나만으로도 대만족!",2024-04-07 - 02:10:13
400,400,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,YUJIN,2017.03.14.,정보없음,2024-04-07 - 02:10:32
401,401,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,고독한 탐식가,2017.03.13.,"'나폴레옹', '김영모제과점'와 함께 서울 3대 빵집. 베스트셀러인 슈크림은 훌륭하지만, 폼포네트 등 케이크류는 너무 달다.",2024-04-07 - 02:10:44
402,402,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,손보형,2016.10.29.,"이미 서울에 많은 맛난 빵집이 많아 감동은 없음
가격도 너무비쌈
빵종류도 그닥 만지않고 ...",2024-04-07 - 02:10:57
403,403,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,독수리날고싶은,2016.07.21.,"울 나라3대 제과점이래
들려 봤는데 
울마누라  왈  모르겠당
애플파이랑 슈크림빵 무그는데
더 머거봐야 하나",2024-04-07 - 02:11:09
404,404,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,맛집탐방,2016.06.05.,빵집,2024-04-07 - 02:11:22
405,405,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,홍진,2016.05.19.,정보없음,2024-04-07 - 02:11:41
406,406,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,박상은,2016.04.04.,"정말 맛있는 과자점...
빵집이라기보다 과자점이 더 어울리는게 전반적으로 케익이나 과자들이 정말 맛있는곳..
요새는 과자점, 케잌점이 많아졌지만 여기만한곳 찾기 힘들다...",2024-04-07 - 02:11:53
407,407,Kakao,2,리치몬드과자점성산본점,서울 마포구 월드컵북로 86 (성산동),서울 마포구,3.6,133.0,블블,2016.03.09.,"서울 3대 빵집!
사르르 녹아 없어져버리는 슈크림빵 
크림이 한가득",2024-04-07 - 02:12:06
408,408,Kakao,3,투떰즈업,서울 마포구 월드컵로19길 71 1층 (망원동),서울 마포구,3.6,72.0,객관적인후기,2024.04.06.,"맛은 있어요.
근데 웨이팅 시스템은 전혀 이해안감;;
9:30부터 웨이팅 시작인대 12:30부터 판매 시작?..",2024-04-07 - 02:13:52
409,409,Kakao,3,투떰즈업,서울 마포구 월드컵로19길 71 1층 (망원동),서울 마포구,3.6,72.0,주니,2024.03.31.,진짜 최악이다..,2024-04-07 - 02:14:05
410,410,Kakao,3,투떰즈업,서울 마포구 월드컵로19길 71 1층 (망원동),서울 마포구,3.6,72.0,ㅇㅁㅁ,2024.03.28.,정보없음,2024-04-07 - 02:14:24
411,411,Kakao,3,투떰즈업,서울 마포구 월드컵로19길 71 1층 (망원동),서울 마포구,3.6,72.0,오늘은어디,2024.03.22.,줄서는데는 안가는게최고야,2024-04-07 - 02:14:36
412,412,Kakao,3,투떰즈업,서울 마포구 월드컵로19길 71 1층 (망원동),서울 마포구,3.6,72.0,9,2024.03.22.,굳이?,2024-04-07 - 02:14:49
