,Unnamed: 0,Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
216,216,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,이채은,2021.04.08.,정보없음,2024-04-05 - 11:40:53
217,217,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,멍뭉쓰,2021.04.04.,마늘빵 굿,2024-04-05 - 11:41:12
218,218,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,맛있으면냐옹하는고양이,2021.04.03.,"이집 마늘빵이 내 자랑이 되었다. 친구들 먹이면 눈 다 튀어나오고 내 어깨뽕 하늘찌름. 마늘빵은 두번 나오니 낮에 갔다가 포기한 사람들이여, 오후에도 가보시라. 기본빵 보다는 단맛이나 대체로 간이 센 빵들이다.",2024-04-05 - 11:41:30
219,219,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,🧊,2021.04.02.,"하.....ㄹㅇ 다 맛있음 인생빵집ㅠ
어니언베이글 카푸치노빵 최고",2024-04-05 - 11:41:49
220,220,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,ABC,2021.04.01.,맛있음 가게가 좁아서 줄 서서 들어가면 고를 시간 없음 신속하게 지르고 나와야됌,2024-04-05 - 11:42:07
221,221,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,시나몬,2021.03.28.,마늘바게뜨 진짜 맛있음...어니언 크림치즈베이글도 맛있음. 딱딱한 빵이 맛있는 듯,2024-04-05 - 11:42:26
222,222,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,",",2021.03.14.,마늘빵 맛있음,2024-04-05 - 11:42:44
223,223,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,데이지,2021.03.12.,정보없음,2024-04-05 - 11:43:13
224,224,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,uzh,2021.03.04.,인생빵집,2024-04-05 - 11:43:31
225,225,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,노빠꾸상남자,2021.02.28.,유명한빵은 다 팔려서 못사고 다른빵 사왔는데 맛있었어요,2024-04-05 - 11:43:49
226,226,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,Jinny,2021.02.28.,"주말2시에 갔는데 시그니처 빵들은 솔드아웃 되어서
다른 빵들 샀어요!  치즈 좋아하시는 분들은 만족하실것같아요~ 다음에 일찍가서 마늘바게트 재도전!!!
직원분들이 굉장히 친절합니다:)",2024-04-05 - 11:44:08
227,227,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,김수현,2021.02.26.,정보없음,2024-04-05 - 11:44:36
228,228,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,성주,2021.02.21.,"역시 명불허전.
개인적으론 마늘빵보단 어니언 베이글이 더 취저인듯요.",2024-04-05 - 11:44:55
229,229,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,링컨,2021.02.21.,어니언 베이글은 양파맛이 너무 강해서 아쉬워요..,2024-04-05 - 11:45:13
230,230,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,winery,2021.02.13.,굿,2024-04-05 - 11:45:32
231,231,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,S. Kim,2021.02.08.,어니언베이글은 감동이 없음,2024-04-05 - 11:45:50
232,232,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,ㅋ,2021.02.04.,친구들이 마늘빵 존맛이라고 함,2024-04-05 - 11:46:09
233,233,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,맛미,2021.01.28.,"다른 빵집 보다 맛있는 편이지만 
바게트랑 베이글 다 소스랑 크림이 너무 많이 들어가서 달고 물린다. 쑥떡빵은 쑥향도 나고 약간 아쉬운 맛이지만 줄 안 선다면 또 살 의향은 있음",2024-04-05 - 11:46:27
234,234,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,먹는재미로사는,2021.01.27.,"11월에 둘째 주인가 갔는데 토요일 오후 3시에 도착해서 3시 50분 쯤 들어갔네요.
매장이 진짜 생각한 것보다 더 작아서 놀랐습니당ㅎㅎ
손님 3팀으러 끊는 이유를 확실히 알았어요.
근데 마늘바게트 존맛탱... 한 번 가면 여러개 사서 얼려놓고 먹어야 돼요. 에어프라이어에 데워먹어도 맛있더라구요ㅠㅠ
강릉에 유명한 곳이랑 속초에 유명한 곳 등등에서도
마늘바게트 먹어봤는데 만동제과가 짱이었어요❤
어니언 베이글도 맛있고.
이번에 갔을 때 카푸치노빵이 품절이라 아쉬웠어요ㅠㅠ",2024-04-05 - 11:46:45
235,235,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,와이,2021.01.26.,정보없음,2024-04-05 - 11:47:14
236,236,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,키코,2021.01.25.,"마늘바게트 정신나가는맛 
아 또 먹고싶다",2024-04-05 - 11:47:32
237,237,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,별별,2021.01.11.,"맛있어요~ 사람이 좀 많긴한데 그래도 맛있어요!
오늘은 쉬는날이라네요ㅎ 휴일날 잘 보고 가시길",2024-04-05 - 11:47:50
238,238,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,나야나,2021.01.06.,마늘빵 달고 자극적인데...전 그게 좋아요 자꾸 생각나는 맛 ㅜㅠ 어니언크림치즈도 맛있었습니다 언제부턴가 인기너무 많아져서 사기 어려워진 것이 아쉽습니다 코로나 잠잠해지면 한번 또 가야겠어요,2024-04-05 - 11:48:09
239,239,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,soooh,2020.12.27.,정보없음,2024-04-05 - 11:48:37
240,240,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,현지,2020.12.23.,짱맛탱구리,2024-04-05 - 11:48:56
241,241,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,랄ㄹ랄,2020.12.09.,마늘바게트가 맛있음,2024-04-05 - 11:49:14
242,242,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,카페라떼,2020.11.27.,"마늘바케트는 못사고 다른 빵만 샀는데, 어니언베이글 생각외로 바삭하고 맛있어요. 담에 가면 바케트랑 베이글 꼭 사려구요.",2024-04-05 - 11:49:32
243,243,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,myungjun,2020.11.25.,친정집 가는 길에 부모님 드시라고 몇 가지 삼.. 맛있게 먹은 것 같아요.,2024-04-05 - 11:49:51
244,244,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,jji_,2020.11.20.,한번쯤 먹어볼만. 기나긴 웨이팅 끝에 먹을만큼 엄청나지는 않은 것 같아요,2024-04-05 - 11:50:09
245,245,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,냠,2020.11.20.,빵들이 대체적으로 좀 단 편. 특색있는 빵들이 있어 한 두번 가기에는 괜찮으나 계속 먹으니 약간 물리는 맛,2024-04-05 - 11:50:28
246,246,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,강강 송강강,2020.11.10.,여러번 사먹어봤는데 마늘빵은 맛은 있으나 2조각 먹으면 물리고 다른 빵들이 진짜진짜 맛있음 직원분들도 친절하심 가게가 좁은게 단점이라면 단점,2024-04-05 - 11:50:47
247,247,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,스타샤,2020.10.22.,웨이팅이 엄청 길어서 기대하고 사왔는데 너무 달고 느끼해서 더 들어가지 않았다.. 게다가 달걀 껍질이 두 조각이나 나와서 이건 뭐지 싶음..; 대량으로 만들다보니 품질관리가 안되는거 같아서 아쉽,2024-04-05 - 11:51:05
248,248,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,희,2020.10.12.,정보없음,2024-04-05 - 11:51:33
249,249,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,깜짝맘,2020.10.11.,정보없음,2024-04-05 - 11:52:01
250,250,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,도시남자,2020.10.11.,"15분 웨이팅했는데, 그만큼 맛있네요. 웨이팅만 아니라면 5점!",2024-04-05 - 11:52:20
251,251,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,밀크티,2020.10.09.,맛보기빵도 계속 내어주시고 친절한데다 베이글에도 크림치즈 듬뿍 들었고 마늘바게뜨에도 마늘이며 내용물 듬뿍 올려져있고 겉바속촉은 맘에 드네요. 하지만 어니언베이글도 마늘바게뜨도 넘 달아요. 식사용이라기보다는 디저트류정도의 단맛이에요.,2024-04-05 - 11:52:38
252,252,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,달빛연하,2020.10.08.,정보없음,2024-04-05 - 11:53:06
253,253,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,남효은,2020.10.04.,"어니언베이글이랑 카푸치노도 맛있지만
검정고무신(?) 이름이 맞는지 모르겠지만 앙버터의 바게트 빵이 너무 맛있어요! 빵이 다한 느낌?
깨찰빵도 너무 좋아하는데 크기도 크고 맛있어요!",2024-04-05 - 11:53:25
254,254,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,KIMA,2020.10.02.,"빵 사진이 없는 이유는 찍을 시간조차 허용되지 않았기 때문임.
먹자마자 인생 빵집 등극.
죽기전에 꼭 한번 먹고 죽을 것.
내 최애 마늘바게트를 이길 정도로 맛있는 것이 어니언 베이글.
매우 인상적이였음.
카푸치노도 추천함.
지금 이거 읽고 고민하는 사람들 당장 출발하시길.",2024-04-05 - 11:53:43
255,255,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,:),2020.09.22.,막 만든 마늘빵 사서 먹었는데 찐 존맛탱,2024-04-05 - 11:54:02
256,256,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,djesjs,2020.09.14.,마늘바게트 너무 맛있고 줄 서 있는동안에도 시식 챙겨줘서 너무 좋았어요,2024-04-05 - 11:54:20
257,257,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,🥯,2020.09.11.,마늘빵 맛있다 !!! 지나가다 보이면 또 갈 정도,2024-04-05 - 11:54:39
258,258,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,예디,2020.09.02.,"진짜 최고....어니언 베이글도 맛있지만 왜 모두가 마늘바게트를 사는지 알겠어요 진짜 먹으면서 화난적은 차음이에요 진짜 너무 맛있어서 화가 날 정도였어요 무조건 빵지순례하러 오세요(+직원 분이 빵 하나하나 잘라서 시식하게 해주시고, 왕친절)",2024-04-05 - 11:54:57
259,259,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,별 헤는 J.,2020.08.28.,정보없음,2024-04-05 - 11:55:25
260,260,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,냥냥뇽뇽,2020.08.26.,빵 맛있어여,2024-04-05 - 11:55:44
261,261,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,satin,2020.08.16.,마늘바게트가 맛잇음 내가 사와놓고 자고일어나니 가족들이 맛잇다고 다먹어치움,2024-04-05 - 11:56:02
262,262,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,pg,2020.08.12.,마늘빵 좀 단데 짱 맛있어요 계속 생각나는 맛!! 그리고 가면 계속 빵 시식시켜주시는데 다 맛있었어요...,2024-04-05 - 11:56:21
263,263,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,아포카토,2020.07.24.,이집 마늘바게트 못먹고 죽으면 너무 억울해서 귀신될수도잇음,2024-04-05 - 11:56:39
264,264,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,별점 좋아하는 곳만 ...,2020.07.19.,월넛브레드 짱!!,2024-04-05 - 11:56:58
265,265,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,mfirst75,2020.06.26.,빵집에서 마늘바게뜨가 있으면 꼭 그것만 먹을 정도로 마늘바게트 진짜 좋아하는데...여기가 제일 맛있는 것 같아요.ㅠㅠㅠ 그리고 무척 친절하시고 좋아요.,2024-04-05 - 11:57:16
266,266,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,쥬,2020.06.04.,친절해요,2024-04-05 - 11:57:35
267,267,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,맛집 탐방사,2020.05.26.,"장점
마늘바게트 천상의 맛
모든빵 맛있음
단점
사람이많아서 웨이팅 있음",2024-04-05 - 11:57:53
268,268,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,치즈토끼,2020.05.14.,마늘바게트 진짜 맛있다,2024-04-05 - 11:58:12
269,269,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,솔직리뷰,2020.05.10.,진짜 마늘바게트 자기전에 맨날 생각나요.. 담에 왕창 사다가 집 냉동실에 넣고 두고두고 꺼내먹을거에여ㅠㅠ,2024-04-05 - 11:58:31
270,270,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,맛있으면 후기남김,2020.04.30.,빵 하나만 사러갔다가 양손 가득히 사오게 되는 곳ㅎ 존맛임,2024-04-05 - 11:58:49
271,271,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,흠,2020.04.22.,"인생마늘빵,,
숙소와서 한입먹고 다음날 바로 다시 사러 감 ㅠ
이거때문에 서울가고싶음",2024-04-05 - 11:59:08
272,272,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,SOL,2020.04.13.,"가야는이유 : 연남동쪽 인기있는 빵집
안가는이유 : 오후 5시에도 대부분 매진

오징어먹물 : 오징어먹물빵 앙버터, 속은 마음에 들지만 빵은 좀 실망",2024-04-05 - 11:59:26
273,273,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,양배추계란말이,2020.04.12.,"솔직히 팡파미유보다 여기가 훨 맛있어요 진짜 
카푸치노 크림빵이랑 마늘바게트 무조건 드세요 하",2024-04-05 - 11:59:45
274,274,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,wrwfq,2020.04.11.,항상 다 맛있음 ㅋㅋ 월넛브레드 사랑합니다,2024-04-05 - 12:00:03
275,275,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,도연,2020.03.23.,토요일에 사고 일요일에 또 사러갔어요 마을바게트 아침에 나오고 4시에도 나오는데 40분만에 품절되요! 시간 맞춰가야햐료,2024-04-05 - 12:00:22
276,276,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,객관적빅데이터,2020.03.15.,마늘바게트 진짜 자려고 누우면 생각나는 맛. 먹고있을 땐 먹어 없어지는 빵들이 아까운 맛. 전체적으로 다른 빵집들에 비해 가격이 조오금 있는 편이지만 감안하고 사먹을 정도로 정말 맛있습니다. 직원분도 친절하셨어요,2024-04-05 - 12:00:40
277,277,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,당나귀,2020.03.12.,다소 비싼 감이 있지만 마늘바게트 최고,2024-04-05 - 12:00:59
278,278,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,냠,2020.02.16.,마늘바게트 존맛 다른 빵들도 시식으로만 먹어봤지만 존맛,2024-04-05 - 12:01:17
279,279,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,윤미,2020.02.01.,마늘빵 맛있었어요 ~요새 이런스타일의 마늘빵이 많아지고있지만.. 개인적으로 속초에 마늘빵으로 유명한 어느 제과점보다 여기가 더 맛있었어요 ㅋ,2024-04-05 - 12:01:36
280,280,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,48472,2020.01.12.,비싸고 맛있는 빵집,2024-04-05 - 12:01:54
281,281,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,🍋,2020.01.08.,진하고 달달하고 마늘빵 맛있습니다. 살찌는 맛입니다. 시식 서비스있고 직원들도 친절하나 바쁜탓인지 본연의 짜증은 보입니다. 품절이 있는 경우가 있어 시간대를 잘 맞춰가야합니다,2024-04-05 - 12:02:13
282,282,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,향,2020.01.04.,주말에만 나오는 약밥빵이 특이하고 맛있구요! 고르려고 고민하고 있다보면 시식을 여러가지 주시니까 가장 마음에 드는 빵을 구매하시면 될 것 같아요,2024-04-05 - 12:02:31
283,283,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,뻗을래오,2019.11.16.,빵지순례를 위한 빵집. 많이 부풀려져있어요. 마늘빵 버터랑소스로 완전 푹 적셔놓음. 너무 과해서 부담스러움. 직원들도 노노...,2024-04-05 - 12:02:50
284,284,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,ㅇㅇ,2019.10.03.,"마늘빵이 유명하다고 해서 서울 놀러간 김에 겨우 시간 내서 갓는데 진짜 실망 ㅠㅠ
두개삿는데 하나는 버리고 하나는 반만 먹엇어요!
너무 달고 달고 달아요 ㅠㅠ
마늘맛은 거의 안나고 ㅠㅠㅠㅠㅠ
진짜 심각하게 달아서 반먹고 포기햇네요 ㅠㅠ
마늘빵 정말 좋아하는데 여긴 마늘빵이라기 보다 그냥 엄청 단 빵인거 같아요 ㅠㅠㅠ",2024-04-05 - 12:03:08
285,285,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,사과링,2019.09.20.,제가 빵순인데 여기가 진짜 제일 맛있어요 친구들도 인정해서 놀러올때마다 사와요! 입맛 까다로운 지인분 있는데 맛있다고 그러셨어용 서비스 괜찮던데 들어가면 시식해보라고 이 빵 저 빵 다 잘라주시는데 오히려 부담스럽게 친절하세욬ㅋㅋㅋ사야할것같아... 마늘빵은 진짜 ㅠㅠㅠㅠㅠ먹었던 마늘빵 중 쵝오,2024-04-05 - 12:03:27
286,286,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,미식가짱구,2019.09.19.,봉브레드 마늘빵 에 실망한 적이 있어서 기대 안했는데 만동제과 마늘바게트는 봉브레드 보다 맛있어요! 축축히 젖어있는 빵이라 마늘 버터 크림이 많이 묻어 있어요..그래서 두조각 먹으면 좀 느끼하긴 합니다! 어니언 베이글은 호불호 없이 다 좋아하실 것 같아요! 일요일 오후5시쯤 갔는데 빵이 다 떨어졌네요 ㅠㅠ 다음엔 쑥떡쑥떡 사서 먹어보고 싶어요!,2024-04-05 - 12:03:45
287,287,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,냠냐라냠,2019.07.26.,마늘바게트 맛있음! 유명한 마늘빵집들 중에 과하게 느끼하고 단 곳들이 있는데 여기는 과하지 않고 바게트도 바삭 쫜득해서 좋았음~!,2024-04-05 - 12:04:04
288,288,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,유기농하입보이,2019.05.26.,"여기 뻥안치고 다섯번은 간듯
처음엔 친구랑 마늘빵 판다길래 가보고
두번째는 존맛느끼고 나도모르게 또 가고
세번째는 친구 무리 끌고가고
네번째는 다른친구 무리끌고가고
다섯번째는 동생들 먹이려고 사가고
저 상주세요 ㅠㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 마늘빵전파 오지게했능데 ㅠ ㅋㅋㅋ 친구들도 다인정한집!
다른빵은 죄송하지만 잘 모르규.. 마늘빵 사랑",2024-04-05 - 12:04:22
289,289,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,임정구,2019.05.19.,정보없음,2024-04-05 - 12:04:50
290,290,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,기분개구리,2019.04.27.,마늘바게트랑 어니언베이글 존맛,2024-04-05 - 12:05:09
291,291,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,하모하모,2019.04.17.,정보없음,2024-04-05 - 12:05:37
292,292,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,흑임자쑥절미,2019.04.16.,"만동제과-마늘빵=0. 그냥 먹어도 오븐에 조금 바삭하게 구워 먹어도, 그저 존맛.",2024-04-05 - 12:05:56
293,293,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,냠냠,2019.04.14.,"서비스 최악입니다
입소문 탄 매장의 전형적인 레퍼토리
손님이 귀찮은 듯한 기계적인 말투
눈은 마주치고 얘기하세요
내가 무슨 잘못이라도 해서 화가 났나 싶을 정도
기분좋게 빵사러갔다가 기분상하고 왔습니다
직원교육 다시 시키세요 사장님;;",2024-04-05 - 12:06:14
294,294,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,맛집감별사,2019.02.16.,정보없음,2024-04-05 - 12:06:42
295,295,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,밍터,2019.02.10.,존맛탱 비싸긴한데 먹어볼만함,2024-04-05 - 12:07:01
296,296,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,😀 😀 😀,2018.12.02.,마늘바게트... 첨엔 안 데워먹고 이게 왜 유명한가 싶었는데 후... 따땃~하게 데워먹으니 진심 왜 줄서는지 알겠더라... 이미 잘려져있어서 나이프 필요없겠지 싶었는데 자르다 만 부분이 이로는 잘 안 끊어지니 다들 포크와 나이프를 이용해 깔끔하게 드세요들....,2024-04-05 - 12:07:19
297,297,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,qq,2018.11.02.,"마늘바게트 두번서세요 세번사세요 
진짜 소스 듬뿍  한입 크게 배어 먹으면 행복해요
빵도 부드러워서 소스랑 케미 최고
엉덩이는 크림 가득가득  마늘빵 먹다 막어서 구런지 좀 느끼햇지만 맛은 잇어요   할라치뇨 치아바타도 처음 보는 조합인데 맛잇어요
마늘빵이 진짜 최고!",2024-04-05 - 12:07:38
298,298,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,gooooooood,2018.10.16.,"평타쓰~~~~~~~

샀던 거중에 제일 맛났던 것은 엉덩이빵??
크림이 찰졌당",2024-04-05 - 12:07:56
299,299,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,sorasun,2018.09.12.,"빵이 쫄깃합니다- 
연유크림이 든 빵을 먹었는데-
너무 달지도 않고 적당했습니다-
그런데 다른 빵은 너무 치즈치즈해서...",2024-04-05 - 12:08:15
300,300,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,김동우_Simon.d,2018.02.14.,인생 바게뜨,2024-04-05 - 12:08:33
301,301,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,칡꽃,2017.11.30.,정보없음,2024-04-05 - 12:09:01
302,302,Kakao,1,만동제과,서울 서대문구 연희로 32 1층 (창천동),서울 서대문구,4.3,303.0,아ㅏㅏㅏㅏ,2017.11.11.,깃쫄깃쫄,2024-04-05 - 12:09:20
303,303,Kakao,2,달인꽈배기,서울 서대문구 통일로 205-3 (영천동),서울 서대문구,3.9,38.0,김영삼,2024.03.30.,정보없음,2024-04-05 - 12:11:25
304,304,Kakao,2,달인꽈배기,서울 서대문구 통일로 205-3 (영천동),서울 서대문구,3.9,38.0,골드캠프,2024.03.15.,"이런맛집이 많았으면 좋겠네요.
우리동네 반값인데, 맛은 월등하네요.
앞으로 평생 애용할듯, 재료소진되면
못삽니다. 한시정도면 종료, 아쉽네요.",2024-04-05 - 12:11:43
305,305,Kakao,2,달인꽈배기,서울 서대문구 통일로 205-3 (영천동),서울 서대문구,3.9,38.0,Rufina,2024.02.01.,정보없음,2024-04-05 - 12:12:11
306,306,Kakao,2,달인꽈배기,서울 서대문구 통일로 205-3 (영천동),서울 서대문구,3.9,38.0,최보겸,2023.12.29.,정보없음,2024-04-05 - 12:12:39
307,307,Kakao,2,달인꽈배기,서울 서대문구 통일로 205-3 (영천동),서울 서대문구,3.9,38.0,flagman,2023.11.24.,카드를 안 받음,2024-04-05 - 12:12:57
308,308,Kakao,2,달인꽈배기,서울 서대문구 통일로 205-3 (영천동),서울 서대문구,3.9,38.0,EJ,2023.11.13.,꽈배기빵 냄새가 향긋하게 느껴질 정도로 보통 꽈배기집과는 다른 미묘한 맛의 차이가 있어요.,2024-04-05 - 12:13:16
309,309,Kakao,2,달인꽈배기,서울 서대문구 통일로 205-3 (영천동),서울 서대문구,3.9,38.0,골프중중중,2023.09.28.,"꽈배기의 특성상
밀가루를 튀긴 음식에 설탕을 버물렀기 때문에
3백 ( 흰소금, 흰 설탕, 흰 밀가루)를 잘 섞고
튀기기 까지 한 겁니다
가끔 먹더라도 정말 조금만 드세요
설탕이 너무 많아서 털어내면서 먹기도 어렵네요 
비추합니다
꽈배기",2024-04-05 - 12:13:34
