,Platform,Number,Store,Address,Addr,Review_score,Review_counts,ID,Date,Review_text,Time
15696,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,패뷸러스,22.11.19.토,식빵 가성비좋아요,2024-04-08 - 01:50:05
15697,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,Irm Qlr,22.11.25.금,빵이 참 맛나요,2024-04-08 - 01:50:05
15698,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,RAQ,22.9.27.화,빵 한 네 다섯 개 샀는데 가격이 별로 안 나와서 깜짝 놀랐어요 그렇다고 해서 맛이 없는 것도 아녜요 구매한 빵 모두 맛있었습니다! 자주 갈 것 같아요 ;),2024-04-08 - 01:50:05
15699,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,magicdiet,22.12.5.월,좋아요,2024-04-08 - 01:50:05
15700,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,도담이아빠35,23.4.1.토,굿,2024-04-08 - 01:50:05
15701,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,포카라86,22.9.18.일,빵빵한 빵강추,2024-04-08 - 01:50:05
15702,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,스윗파파31,22.10.27.목,동네빵집 좋다,2024-04-08 - 01:50:05
15703,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,7297,22.9.23.금,언제나 맛있고 저렴해요,2024-04-08 - 01:50:05
15704,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,claireAzusa,22.8.5.금,옛날생각나는 빵집!사장님 친절하심,2024-04-08 - 01:50:05
15705,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,wit****,22.8.18.목,가성비 좋아요,2024-04-08 - 01:50:05
15706,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,wit****,22.7.7.목,동네 빵집이네요 가격 저렴하고 맛있어요,2024-04-08 - 01:50:05
15707,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,skyjhj040750,22.10.29.토,좋아요,2024-04-08 - 01:50:05
15708,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,skyjhj040750,22.10.26.수,좋아요,2024-04-08 - 01:50:05
15709,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,skyjhj040750,22.10.9.일,맛있어요,2024-04-08 - 01:50:06
15710,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,민트칩,22.7.14.목,친절하고 저렴해요,2024-04-08 - 01:50:06
15711,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,skyjhj040750,22.8.13.토,가성비 좋아요.,2024-04-08 - 01:50:06
15712,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,도담이아빠35,22.12.17.토,굿,2024-04-08 - 01:50:06
15713,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,아이렌3859,22.9.19.월,맛잇어요,2024-04-08 - 01:50:06
15714,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,민트칩,22.6.21.화,친절하고 저렴 빵맛집,2024-04-08 - 01:50:06
15715,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,ssm****,23.1.17.화,빵과쿠키 넘 맛나요 장사잘되서 오래오래 했음 좋겠어요 굿,2024-04-08 - 01:50:06
15716,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,고구마형제,22.1.25.화,밤식빵이 없어서 콩식빵 추천 받아서 사왔는데 세상에 너무x1000 맛있네요!! 살짝 구워서 먹었더니 더 맛있어졌어요😍 빵 가격도 싸고 친절하셔서 앞으로 더 자주 갈 것 같습니당~,2024-04-08 - 01:50:06
15717,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,뿐이뿐이맘,22.7.2.토,좋아용.크림빵 굿,2024-04-08 - 01:50:06
15718,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,고구마형제,22.4.1.금,또 콩식빵 생도너츠 사러 갔습니다 정말 싸고 맛있어요,2024-04-08 - 01:50:06
15719,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,고구마형제,22.3.8.화,또 콩식빵 사러갔다가 네모난치즈빵 추천 받아서 사왔는데 맛있네요😋 저렴한 가격에 맛있는 빵 팔아주셔서 감사합니닷!!,2024-04-08 - 01:50:06
15720,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,7297,22.5.26.목,가격 착하고 맛있습니다^^,2024-04-08 - 01:50:06
15721,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,이경자66,22.8.23.화,좋아요,2024-04-08 - 01:50:06
15722,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,skyjhj040750,22.8.22.월,맛있어요,2024-04-08 - 01:50:06
15723,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,imjy27,22.7.16.토,좋아요,2024-04-08 - 01:50:06
15724,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,도담이아빠35,22.11.9.수,굿,2024-04-08 - 01:50:06
15725,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,7297,22.4.21.목,너무 맛있고 가격도 착해요,2024-04-08 - 01:50:06
15726,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,마나토64,22.5.23.월,만든지 오래된 케잌을 파는지 빵이 푸석푸석하고 별로였습니다.,2024-04-08 - 01:50:06
15727,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,민트칩,22.3.10.목,갓 나온 빵으로 추천받아서 먹으면 진짜 맛있어요! 가격도 저렴해서 계속 찾아갑니다,2024-04-08 - 01:50:07
15728,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,고구마형제,22.2.9.수,콩식빵 진짜 너무 맛있어요ㅠㅠ 생도너츠도 맛있고 짱이에요😆👍,2024-04-08 - 01:50:07
15729,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,라라5535,22.3.28.월,카스테라에서 기름 냄새가많이나고 손에 많이 묻어 나기도합니다맛이 없어요 ....,2024-04-08 - 01:50:07
15730,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,패뷸러스,22.3.7.월,사장님도 친절하시고 빵도 저렴하고 맛나요,2024-04-08 - 01:50:07
15731,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,미르4731,22.5.4.수,친덜해요,2024-04-08 - 01:50:07
15732,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,지선299,22.2.24.목,오늘 처음 갔는데 엄청 친절하세요. 다시 방문하고싶어요~,2024-04-08 - 01:50:07
15733,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,해바라기님,22.3.29.화,저렴하고 서비스도 챙겨줘요,2024-04-08 - 01:50:07
15734,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,Flora Song,22.1.22.토,소금빵은 아쉽,2024-04-08 - 01:50:07
15735,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,하얀꽃잎,22.1.26.수,빵이 맛있고 가성비 좋아요.사장님도 친절하세요.,2024-04-08 - 01:50:07
15736,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,동글8114,22.3.7.월,좋아요,2024-04-08 - 01:50:07
15737,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,해바라기님,22.5.4.수,좋아요,2024-04-08 - 01:50:07
15738,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,lek****,22.2.25.금,좋아요,2024-04-08 - 01:50:07
15739,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,용쭌맘,22.2.22.화,맛있어요^^,2024-04-08 - 01:50:07
15740,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,무엇이든물어,21.11.6.토,가성비 너무 좋아요 앞으로 자주 갈것 같아요,2024-04-08 - 01:50:07
15741,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,Hero7833,22.3.21.월,굿,2024-04-08 - 01:50:07
15742,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,karl2005,21.8.23.월,조아요,2024-04-08 - 01:50:07
15743,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,외부입력,21.10.12.화,너무 좋아요,2024-04-08 - 01:50:07
15744,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,karl2005,21.8.23.월,조아요,2024-04-08 - 01:50:07
15745,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,Chika,21.5.7.금,가성비가 훌륭한 디저트를 즐기고 싶으시다면 반드시 방문해야할곳 사장님이 정말 친절하시고 서비스도 훌륭해서 단골각입니다. 사장님께서 추천해주...,2024-04-08 - 01:50:07
15746,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,aqua52,21.4.8.목,사장님 너무 친절하시고.. 조금 샀는데 서비스로 소라 빵 하나 더 주시구 ㅠ 너무 감사해요 잘 먹겠습니다! 담에 또올게요 양 많고 진짜 싸요 . 만쥬류 꼭 ...,2024-04-08 - 01:50:08
15747,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,해바라기님,21.9.18.토,가성비 좋아요,2024-04-08 - 01:50:08
15748,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,해바라기님,21.11.5.금,바게트 싸요,2024-04-08 - 01:50:08
15749,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,kjy****,21.3.3.수,진짜 추억의 맛이에요..! 그리고 엄청난 가격메리트때문에 자주 방문 할 곳입니당 추천!! 사장님이 엄청 친절하세요ㅎ,2024-04-08 - 01:50:08
15750,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,joc****,21.10.17.일,좋아요.,2024-04-08 - 01:50:08
15751,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,꼬마2021,21.1.30.토,3000원어치 잔뜩 샀는데 서비스를 또주시네용.감사합니다. 옛날빵 맛있어용♡,2024-04-08 - 01:50:08
15752,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,djy666,21.6.3.목,맛집맛집,2024-04-08 - 01:50:08
15753,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,7297,21.5.11.화,맛있어요!!,2024-04-08 - 01:50:08
15754,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,J제이쓰,21.4.3.토,친절햐시네요,2024-04-08 - 01:50:08
15755,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,유소현8327,21.3.14.일,빵이 맛나네요,2024-04-08 - 01:50:08
15756,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,동구리37,21.3.14.일,dd,2024-04-08 - 01:50:08
15757,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,동구리37,21.3.12.금,ff,2024-04-08 - 01:50:08
15758,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,젼27,21.3.14.일,싸서 좋아요,2024-04-08 - 01:50:08
15759,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,kh****,21.3.7.일,좋아요,2024-04-08 - 01:50:08
15760,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,Kimball,21.3.7.일,좋아요,2024-04-08 - 01:50:08
15761,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,항아리갈비탕별산대점,21.2.1.월,좋아요~~,2024-04-08 - 01:50:08
15762,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,행복천사53,21.1.1.금,종류가 다양합니다,2024-04-08 - 01:50:08
15763,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,도우너87,21.2.1.월,좋아요,2024-04-08 - 01:50:08
15764,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,젤리3927,21.2.1.월,좋아요,2024-04-08 - 01:50:09
15765,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,뚜엔,21.2.1.월,좋아요,2024-04-08 - 01:50:09
15766,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,딱기다려라,20.12.18.금,굿,2024-04-08 - 01:50:09
15767,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,딱기다려라,20.12.10.목,맛있어요~,2024-04-08 - 01:50:09
15768,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,karl2005,20.10.21.수,저렴해요,2024-04-08 - 01:50:09
15769,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,신씨가족,20.10.12.월,맛있어요^^,2024-04-08 - 01:50:09
15770,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,젤리저글링,21.2.1.월,좋아요,2024-04-08 - 01:50:09
15771,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,ssm****,21.2.9.화,정말 맛있는 빵집 팥빵.완두빵.샌드위치.햄버거.쿠키 맛있어요,2024-04-08 - 01:50:09
15772,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,wj****,20.6.6.토,친절하시고 가성비 좋네요!! 빵 종류도 많아요! 다른 빵들도 먹어보고싶네요~~,2024-04-08 - 01:50:09
15773,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,ca****,20.6.16.화,최고에요.가성비 짱,2024-04-08 - 01:50:09
15774,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,gurke,21.2.18.목,굿,2024-04-08 - 01:50:09
15775,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,in0****,20.6.2.화,괜찮아요,2024-04-08 - 01:50:09
15776,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,jdaun1203,20.6.1.월,맛있어요~,2024-04-08 - 01:50:09
15777,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,hejee,20.5.3.일,저렴하고 빵 맛있어요,2024-04-08 - 01:50:09
15778,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,이난경9,20.3.11.수,빵 알차고 먹울수록 중독적이에요,2024-04-08 - 01:50:09
15779,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,karl2005,20.4.27.월,가성비갑,2024-04-08 - 01:50:09
15780,naver,17,독일베이커리,서울 성북구 삼양로 50 독일베이커리,서울 성북구,4.44, 192,ssm****,20.8.26.수,맛있고 싸고 좋아요 좋아요,2024-04-08 - 01:50:09
15781,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,내맘대로4222,3.14.목,"2시 넘어 방문했는데 빵이 제법 많이 비어 있었어요.첫방문이라 그냥 다양하게 6가지 담았어요.가격은 적당했고, 종류가 참 다양한 곳이예요.샌드위치류는 없어요.전 코코넛을 좋아해서인지 코코넛볼과 머랭쿠키가 제일 맛있었어요.다음엔 코코넛볼 사러 가고 싶네요.",2024-04-08 - 01:52:07
15782,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,ya****,4.2.화,빵이 너무 맛있어요또 가고 싶어요,2024-04-08 - 01:52:07
15783,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,와다다v,1.29.월,"오래간만에 성신여대 간 김에 들렸는데, 여전히 맛있네요 😃",2024-04-08 - 01:52:07
15784,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,JHD92,1.26.금,빵이 다 맛있어요특히 애플파이 연유크림빵 맛있어요,2024-04-08 - 01:52:07
15785,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,빵져스,2.2.금,빵이 참 맛있어요 깔끔하고한참먹다보니 고마운 마음이 들어. 리뷰를 써야지 했네요대박나세요,2024-04-08 - 01:52:08
15786,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,냥냥이는귀여워,23.9.21.목,작년부터 정말 애용하는 곳이에요!시험기간엔 매일 스콘 하나씩 먹는데 든든하고 당충전되고 좋아요😆요즘은 치아바타 사서 에어프라리기에 5-10분 정도 돌려 먹는데 겉바속촉.. 너무 맛있어요😊크로와상이나 소금빵같은 담백하고 고소한 빵도 너무 맛있어요!!,2024-04-08 - 01:52:08
15787,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,jeiicduin,23.12.9.토,완전고퀄인데 저렴해요 최고!!,2024-04-08 - 01:52:08
15788,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,꽃을든,2.3.토,빵 성지래서 찾아갔는데그 정도까진 아닌 거 같은~~어느 빵집에서나 볼 수 잇는~~빵에 후한 인심이나 내공은 그닥,2024-04-08 - 01:52:08
15789,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,edj7055,3.18.월,치아바타 맛있어요,2024-04-08 - 01:52:08
15790,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,늘푸른소나무처럼,1.25.목,내 최애 치아바타 맛집 진짜 최고요오옹 에어프라이어에 150도 5분 돌려먹으면 겉바속촉인데 그냥 먹어도 진짜 맛남 ㅋㅋ 힐링,2024-04-08 - 01:52:08
15791,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,하늘나리6770,1.20.토,아버지께서 맛있다는 말 한 달에 한 번 할까말까인데앙버터 한 조각 드시더니 진짜 맛있네하고 뚝딱 다드시네요,2024-04-08 - 01:52:08
15792,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,김찬홍55,2.28.수,빵이 맛있어서 슌삭,2024-04-08 - 01:52:08
15793,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,thth718,2.24.토,사장님 친절하세요💕,2024-04-08 - 01:52:08
15794,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,망고3536,1.18.목,빵이 맛있어요!!,2024-04-08 - 01:52:08
15795,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,밤식빵빵,1.6.토,올리브 치아바타 👍🏼,2024-04-08 - 01:52:08
15796,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,hui zzi,1.4.목,매번 잘 먹고 있어요!,2024-04-08 - 01:52:08
15797,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,20564,3.19.화,소금빵이 진짜 맛있어요 겉은 바삭하고 안은 쫄깃한 타입입니다,2024-04-08 - 01:52:08
15798,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,kimbo77,23.12.13.수,빵이 맛있네요,2024-04-08 - 01:52:08
15799,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,한이6991,23.10.10.화,치아바타 너무 맛있어요. 중독성이 있어서 생각나요. 발사믹 올리브오일과 먹음 한 개는 그자리에서 사라짐,2024-04-08 - 01:52:08
15800,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,올라봉봉,23.8.18.금,성신여대에 예쁜 빵집~^^ 소금빵. 시금치감자 치아바타 맛있어요♡♡♡,2024-04-08 - 01:52:08
15801,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,늘푸른소나무처럼,3.13.수,언제 먹어도 맛있다 힝~~,2024-04-08 - 01:52:08
15802,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,늘푸른소나무처럼,1.10.수,여기 치아바타 짱...ㅠ,2024-04-08 - 01:52:08
15803,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,gureumkoong,23.10.14.토,치아바타도 맛있고 바질토마토 바질소금빵 특히 짱짱맛!,2024-04-08 - 01:52:09
15804,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,ㅇㅈㅇ1ㅇㅈㅇ,23.6.24.토,지나가다 빵이 너무 맛있어보여서 벼르고있었는데 진짜 동네빵집의 자랑이에요. 빵종류 꽤 많고 다들 고심되는 비주얼이라 잔뜩 살 수 있었으면 엄청 샀을텐데 못사서 아쉬울 정도입니다. 정말 맛있어요!,2024-04-08 - 01:52:09
15805,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,rem****,23.12.12.화,맛있게 먹었어요,2024-04-08 - 01:52:09
15806,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,hn8824,23.10.11.수,여기 스콘 진짜 맛있어요🥺 항상 일찍 열어주셔서 감사해요! 덕분에 아침 일찍 수업 있을 때 아침 거르지 않고 든든하게 등교합니다 :),2024-04-08 - 01:52:09
15807,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,얌전한쿼카,23.4.18.화,길가다 본빵집!🍞🥖 몇개더 사고싶은마음 꾹누르며 딱세개만 골라사봤습니다;; 만원이상구매시 도장쿠폰도 찍어주셔서 다음에도 무조건 와야겠어요ㅎㅎ💚말차스콘 떨떠름없이 고소하게 맛있고🤎달밤에고구마 밤식빵 뒤를이을만큼 맛있습니다..두번이상드세요ㅠㅠ💛에그타르트 는 제가 좋아하는건데 냉동실에 얼렸다 드시면 시원하게 먹을수있어용 꿀팁ㅎㅎ우연히 본집에서 또간집으로✅️,2024-04-08 - 01:52:09
15808,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,DIA C,23.12.26.화,맛있어요,2024-04-08 - 01:52:09
15809,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,romi5juli,23.9.6.수,치즈심쿵이 맛있어요!!!!,2024-04-08 - 01:52:09
15810,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,AGATHA103,23.3.24.금,성신여대 정문 근처에 있는 맛있는 빵집! 아주 예전에 우연히 들렸다가 이번에 다시 방문했어요. 요즘엔 파는 곳이 많지 않은 상투과자가 있어서 좋았습니다. 쌀식빵도 종류가 여럿이고 좋은 재료를 써서 그런지 먹고 더부룩함이 없네요. 모카크림빵의 크림이 적당히 달고 빵이 촉촉해서 딱 좋았습니다! 앙버터랑 바질치즈브레드가 베스트 메뉴라는데 다음에 다시 방문해서 꼭 먹어보고 싶네요.,2024-04-08 - 01:52:09
15811,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,늘푸른소나무처럼,23.12.28.목,오랜만에 먹어도 넘넘넘넘 맛있는 치아바타 맛집^^,2024-04-08 - 01:52:09
15812,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,Yeon4212,23.9.11.월,맛은 있으나 가격은 높은~,2024-04-08 - 01:52:09
15813,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,한이6991,23.9.25.월,치아바타 너무 맛있어요. 올리브오일에 찍어먹으면 더 맛있네요,2024-04-08 - 01:52:09
15814,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,가나ㄷ,23.6.23.금,"스콘한개가 비싼게 2,900원이라니 말이안되는 가격이에요 🥹🥹 부재료도 푸짐하게 들어가서 한입한입 먹을때마다 원물의 식감과 향긋함이☺️ 진짜 이런곳은 돈쭐💰 내드려야해요!!!",2024-04-08 - 01:52:09
15815,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,Jane5752,23.9.6.수,비싸요 동네 빵집입니다,2024-04-08 - 01:52:09
15816,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,mingming80,23.9.6.수,엘리게이터 맛있네요,2024-04-08 - 01:52:09
15817,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,LaHong,23.9.7.목,정보없음,2024-04-08 - 01:52:09
15818,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,은쪼리v,23.6.27.화,스콘이 넘 맛있어요!,2024-04-08 - 01:52:09
15819,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,둥이네2014,23.10.2.월,좋아요,2024-04-08 - 01:52:09
15820,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,geniejinny,23.3.2.목,"구매한 소금빵, 라우겐카야버터크루와상, 밤식빵, 바질치즈브레드, 토마토치아바타 모두 다 맛있었어요! 크루와상이랑 토마토치아바타는 무릎을 치며 먹었어요😘 사는 곳과 멀어서 넘 슬프지만 ㅠㅠ 빵때문에 또 가고싶네요!!",2024-04-08 - 01:52:09
15821,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,도치콘다,23.11.10.금,스콘이 담백해요.,2024-04-08 - 01:52:10
15822,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,나란파라,23.5.12.금,에그타르트가 촉촉하고 바삭해요앙버터도 맛있어요자꾸 생각나서 들르게 되는 것 같아요,2024-04-08 - 01:52:10
15823,naver,18,슬로우브레드파파,서울 성북구 보문로30나길 29 1층,서울 성북구,, 657,서트18,23.6.19.월,맛있네효^^알바생 분이 친절하세요!근데 빵 위에 덮개 씌우는 게 좋을 것 같아요,2024-04-08 - 01:52:10
